"Age","Lili","Pasdefond","Francis","Clo","FFmean"
3240,7.12934723008488,2.58715710332416,4.5114113080413,1.64143655923966,3.9673380501725
3250,7.13348746233761,2.58438397393591,4.49732681929507,1.63634033380052,3.96288464734228
3260,7.13647787141101,2.58181731273443,4.48372095142979,1.63139825901968,3.95835359864873
3270,7.13871445784225,2.57944477700287,4.47051848932884,1.62662923205386,3.95382673905695
3280,7.14020053776613,2.57726758097142,4.45779381766163,1.62201651511517,3.94931961287859
3290,7.14076747205577,2.57535432098738,4.44547498226864,1.61755191054327,3.94478717146376
3300,7.1403057939662,2.57367080911251,4.43358873498524,1.61324824715401,3.94020339630449
3310,7.13909463788154,2.57219484376608,4.42213000518953,1.60907644732658,3.93562398354093
3320,7.13711387739729,2.57092701485559,4.41105925817205,1.60505197608087,3.93103803162645
3330,7.13404047394904,2.56992838359073,4.40043437200347,1.60115602774655,3.92638981432245
3340,7.13010911938373,2.5691860323593,4.39017433283591,1.59738260800663,3.92171302314639
3350,7.1254241053147,2.5686663896208,4.38033390628543,1.59373741502592,3.91704045406171
3360,7.11990131409688,2.56836901159228,4.37086487451003,1.59019649713651,3.91233292433392
3370,7.11325975278108,2.56834580166641,4.36176966240749,1.58677079785876,3.90753650367844
3380,7.10587612998866,2.5686073564473,4.35305913542081,1.58344147463577,3.90274602412313
3390,7.09773945235988,2.56910716778297,4.34467817659296,1.58020380571352,3.89793215061233
3400,7.08861734560971,2.56984330049557,4.33669135864393,1.57705759495055,3.89305239992494
3410,7.07857218199118,2.57085655180197,4.329017260573,1.57398431316879,3.88810757688373
3420,7.06780356899175,2.57218325333825,4.32169171605559,1.57098947000333,3.88316700209723
3430,7.05629385597633,2.5737626211314,4.31468700516661,1.56805632623556,3.87819995212748
3440,7.04367415049554,2.57559076335509,4.30798663342458,1.56518031757608,3.87310796621282
3450,7.03033175211043,2.57769541975661,4.30161161790325,1.5623569879861,3.8679989444391
3460,7.01628716851416,2.5801402667644,4.29550579082916,1.55957317817287,3.86287660107015
3470,7.00140222102865,2.58284942807455,4.28971247822056,1.55682830448038,3.85769810795103
3480,6.98557924663089,2.5858166297467,4.28417577276561,1.55410979736835,3.85242036162789
3490,6.96909305653144,2.5890549462636,4.27890816403752,1.55141208888656,3.84711706392978
3500,6.95193551704494,2.59265579672888,4.27389721949944,1.54872832608419,3.84180421483936
3510,6.93384676959334,2.59652820422999,4.26911486235708,1.54605037191115,3.83638505202289
3520,6.91503230762884,2.60066317814464,4.26458521910908,1.54337120936421,3.83091297856169
3530,6.8955973601396,2.60506098139422,4.26025677433094,1.54068425425323,3.8253998425295
3540,6.87548986288068,2.60983133943131,4.25615313906306,1.5379818685443,3.81986405247984
3550,6.85448646150407,2.61487675330593,4.25223991956263,1.53525671888617,3.8142149633147
3560,6.8329098331599,2.62018334596195,4.24851307720418,1.53250511525662,3.80852784289566
3570,6.81075979025436,2.6257498992982,4.24496896402242,1.52971364073666,3.80279807357791
3580,6.78787865000778,2.63166739975733,4.24157632244237,1.526883100885,3.79700136827312
3590,6.76431946121787,2.63786527088826,4.23835495945533,1.52400294994312,3.79113566037614
3600,6.74024553269517,2.64431664365404,4.23526320209031,1.52106717480939,3.78522313831223
3610,6.7156537154531,2.6510174839591,4.23230887196992,1.51807523633497,3.77926382692927
3620,6.69030948794321,2.65803832015552,4.22947260249672,1.51500945827064,3.77320746721652
3630,6.66448367531335,2.66533484408861,4.22674205041591,1.51187721952644,3.76710944733608
3640,6.63820363239443,2.6728686893892,4.22411542082,1.50866511387518,3.7609632141197
3650,6.61139631479219,2.68063295807186,4.22156812119129,1.50536998902114,3.75474184576912
3660,6.58400983708948,2.68867721669513,4.21910449738182,1.50199305440773,3.74844615139354
3670,6.55623130376713,2.69698046133763,4.21670142490624,1.4985150370721,3.74210705677078
3680,6.52806415004253,2.70549553563971,4.21435422122855,1.49494834159049,3.73571556212532
3690,6.49937854721674,2.71421284632336,4.21205154962323,1.49127721188849,3.72923003876296
3700,6.47030050112052,2.72316192691865,4.20978096686168,1.48750249739139,3.72268647307306
3710,6.44090046559121,2.73233955681013,4.2075361017848,1.48362602823805,3.71610053810605
3720,6.41116450168358,2.74169375504933,4.20530365413122,1.47962921212801,3.70944778074804
3730,6.38099505968513,2.75121264561303,4.20307531332906,1.47552802480039,3.7027027608569
3740,6.35056699277802,2.76090821344957,4.2008414236154,1.47130512240006,3.69590543806076
3750,6.31988783374687,2.77078687300057,4.19859242719228,1.46696598226197,3.68905827905042
3760,6.28890631951643,2.78079700074892,4.19631844115281,1.46251224896752,3.68213350259642
3770,6.25766115997765,2.79092510895439,4.19401405727356,1.45792795203387,3.67513206955987
3780,6.22623034223446,2.80116969292624,4.19166325717973,1.45323117059525,3.66807361573392
3790,6.19462126925662,2.81153614525556,4.18926651651669,1.44840405833882,3.66095699734192
3800,6.16277934111599,2.82197946886881,4.18680829314805,1.44345675024474,3.6537559633444
3810,6.1308055113885,2.83248549347158,4.18428518339359,1.4383903094745,3.64649162443204
3820,6.09871773740129,2.8430447685449,4.18169012472745,1.43319286958197,3.6391613750639
3830,6.06651262559597,2.85364880774528,4.17900936728722,1.42788321114652,3.63176350294375
3840,6.03420368434074,2.86426638276709,4.17624836125963,1.42244438705055,3.6242907038545
3850,6.00184205873683,2.87488381168542,4.17338248796534,1.41689057111925,3.61674973237671
3860,5.96943720890794,2.8854895853109,4.17042276105548,1.41122232047126,3.60914296893639
3870,5.93699996459312,2.8960494999256,4.16735268648815,1.40543280108714,3.6014587380235
3880,5.90456438459941,2.90655130455656,4.16416913588003,1.39954022679255,3.59370626295714
3890,5.87214375725876,2.91698381225228,4.16087298460592,1.39353024323256,3.58588269933738
3900,5.83975109069334,2.92733468122864,4.1574431620439,1.38741977650765,3.57798717761838
3910,5.80743391798789,2.93754770968159,4.1538962386299,1.38120945466113,3.57002183024013
3920,5.77518680753275,2.94761977483884,4.15020557169453,1.37489778605673,3.56197748503071
3930,5.74301921205172,2.95754811629135,4.14638459665791,1.3685013386268,3.55386331590694
3940,5.71097415647093,2.9673206656246,4.14242222010374,1.36201029326051,3.54568183386494
3950,5.67907980070051,2.9768666633499,4.13831144988662,1.35544238960347,3.53742507588512
3960,5.64731487528986,2.98617850025442,4.13406411801181,1.34879940319276,3.52908922418721
3970,5.61568996330117,2.99526866220157,4.12965055863009,1.34208484425424,3.52067350709677
3980,5.58430480066954,3.00412670778493,4.12509761913384,1.33531278647185,3.51221047851504
3990,5.55310700844283,3.01267567867062,4.12038082203881,1.32848007524878,3.50366089610026
4000,5.52209359274974,3.02088906316748,4.11551108981045,1.32160272508028,3.49502411770199
4010,5.49130941787958,3.02880137759585,4.11048622666166,1.31468519978575,3.48632055548071
4020,5.46082879449914,3.03640525635883,4.10529336615123,1.3077350230812,3.4775656100226
4030,5.43057326172197,3.04362638241793,4.09995415992439,1.30076318434193,3.46872924710156
4040,5.40055187553746,3.05040492917411,4.09443606574775,1.29377542859184,3.45979207476279
4050,5.37087617477197,3.05680381174105,4.08876918879089,1.28678299639209,3.450808042924
4060,5.3415106971599,3.06282021457134,4.08293563314353,1.27979497601728,3.44176538022301
4070,5.31241293842509,3.06839130782424,4.0769410711596,1.27282130742744,3.43264165620909
4080,5.28360480785962,3.07341038444389,4.07079319281373,1.26586979178261,3.42341954422496
4090,5.25524546810242,3.07797433332343,4.06447335854288,1.25895668050129,3.4141624601175
4100,5.22718483730808,3.08208631214828,4.05800898526291,1.25208562641831,3.4048414402844
4110,5.19942954880744,3.08570334230823,4.0513740134572,1.24527238505003,3.39544482240573
4120,5.17207625705278,3.08865995184916,4.04459199962177,1.23852717349045,3.38596384550354
4130,5.14514891469393,3.09109143143161,4.03765521266346,1.23185559995582,3.3764377896862
4140,5.11855015103087,3.09300820461551,4.03056349022071,1.22528347275331,3.3668513296551
4150,5.09228774337083,3.09439455310333,4.02333313563982,1.2188061965714,3.35720540717135
4160,5.06654574839509,3.09501681532091,4.01594167835174,1.21244768760517,3.34748798241823
4170,5.04118131404501,3.09505165455725,4.0084195136497,1.20621584179345,3.33771708101135
4180,5.01616998189961,3.09451784393371,4.00074843751909,1.20011553548146,3.32788794970847
4190,4.99157428237136,3.09340697824909,3.99294441965095,1.19418033474811,3.31802650375488
4200,4.96750467555406,3.09148544957853,3.98500905573295,1.18839729425413,3.30809911877992
4210,4.94380195499305,3.08890478256008,3.97693762913565,1.1827998352173,3.29811105047652
4220,4.92047102852326,3.0857087403828,3.96875132227073,1.17739064154565,3.28808043318061
4230,4.89766357286314,3.08189431989058,3.96042918809734,1.1721756191137,3.27804067499119
4240,4.87531213176241,3.07725264202355,3.95199925887148,1.16719371557678,3.26793943705855
4250,4.85333941481411,3.07188494662039,3.94345193010158,1.1624239181958,3.25777505243297
4260,4.83176246668904,3.0658658702291,3.934796479792,1.15791029788834,3.24758377864962
4270,4.81079007711047,3.05919942029007,3.92604122747507,1.1536473217231,3.23741951164967
4280,4.79020174627789,3.05170843287265,3.91717960947081,1.14964385258329,3.22718341030116
4290,4.76999969326979,3.04343658634713,3.9082320869523,1.14594140991313,3.21690244412059
4300,4.75029064535201,3.03449017051152,3.89918742939935,1.14251155041396,3.20661994891921
4310,4.73109808824973,3.02488078871285,3.89006382495136,1.13940983831139,3.19636313505633
4320,4.71229105561,3.01446800784326,3.88086063590207,1.13661960356359,3.18605982572973
4330,4.69387243587932,3.00323435325297,3.87158281449654,1.13415460717723,3.17571105270151
4340,4.67603825313151,2.99131679255039,3.86224160297659,1.13205587117889,3.16541312995934
4350,4.65862437135135,2.97873475380627,3.8528322281113,1.13028846603398,3.15511995482573
4360,4.64159368954881,2.96538736238085,3.84337142109107,1.12891989492175,3.14481809198562
4370,4.62500286801954,2.95119632559119,3.83385656157591,1.12791972522228,3.13449387010223
4380,4.60896854107797,2.93632654890556,3.82429831096359,1.12730840849725,3.12422545236109
4390,4.59331077669938,2.9208051254981,3.81470141421158,1.12712333702448,3.11398516335839
4400,4.57803017422033,2.90457126781028,3.80506983002919,1.12732428570858,3.1037488894421
4410,4.56326914680309,2.88749017932346,3.79541325525289,1.12799065839439,3.09354080994345
4420,4.54896024562242,2.86975027240212,3.78573285953362,1.12907613909109,3.08337987916231
4430,4.53501800718184,2.85138574226685,3.7760386562267,1.13060935118571,3.07326293921528
4440,4.52144992950947,2.83237411507126,3.76633486186254,1.1326210693315,3.06319499394369
4450,4.50845792862871,2.81253225088968,3.75662790736558,1.13506713738687,3.05317130606771
4460,4.49582173862906,2.79206609743853,3.74692369084409,1.13803826894495,3.04321244896416
4470,4.48354032874338,2.77101598821498,3.73722899684131,1.14147084465634,3.033314039614
4480,4.47170308826191,2.74939017147145,3.72754795266016,1.14540267772087,3.0235109725286
4490,4.46033355379778,2.72697918863101,3.717890027987,1.14985528818599,3.01376451465044
4500,4.44930530004398,2.70398995960399,3.70825763790969,1.15478204722631,3.00408373619599
4510,4.43861754654317,2.68046964659922,3.69865905169834,1.16028378904128,2.9945075084705
4520,4.4284341431522,2.65642916288091,3.6891002618333,1.16627904061224,2.98506065211966
4530,4.41861496383452,2.631711965122,3.67958390705187,1.17281522846885,2.97568151611931
4540,4.40912130779191,2.60645987635561,3.67012348768307,1.17990252414496,2.96640179899389
4550,4.39999432891928,2.58073771628896,3.6607152329067,1.18749543419991,2.95723567807871
4560,4.39133637488712,2.55456217693986,3.65137453571955,1.1956968351455,2.94824248067301
4570,4.38298901718737,2.52782553297782,3.64210017193551,1.20441383577168,2.9393321394681
4580,4.37495047327847,2.50061480665677,3.63290004311019,1.21370149500662,2.93054170451301
4590,4.3673313574394,2.47300604285985,3.62378357745369,1.22355710707246,2.92191952120635
4600,4.36008045003391,2.44502041836944,3.61474593051393,1.23394122500813,2.91344700598135
4610,4.35312271384604,2.41659295969789,3.60581093481879,1.244946080805,2.90511817229193
4620,4.34645816039627,2.38776908001484,3.59696496461571,1.25647865832011,2.89691771583673
4630,4.34025285264631,2.35862879611451,3.58822681852453,1.26859787715648,2.88892658611046
4640,4.33432558532254,2.32919619162583,3.57959565810088,1.28128734731847,2.88110119559193
4650,4.32867413725847,2.29944134434915,3.57107477354624,1.29451486477741,2.87342627998282
4660,4.32336320826757,2.26938352627539,3.56268064483849,1.30835925664504,2.86594665900662
4670,4.31841578888083,2.23909895236037,3.5543999204695,1.32272974933958,2.85866110276257
4680,4.31372914308375,2.2086128079789,3.54626167062708,1.33768746091847,2.85157277065205
4690,4.30930104047784,2.17792126079161,3.53824908586271,1.35320265319269,2.84466851008121
4700,4.30525250670794,2.14703452036514,3.53037917019986,1.3692509026958,2.83797927499218
4710,4.30148148646641,2.11601700702571,3.5226552307267,1.38589571683113,2.83151236026249
4720,4.29795461898258,2.08489303875374,3.51507216347968,1.40305073326953,2.82524263862138
4730,4.29469858631239,2.05367504097602,3.50765657921254,1.42077721566146,2.81920185554061
4740,4.29179539102711,2.02238217739835,3.5003855601882,1.43903338564229,2.81339912856399
4750,4.28912252252157,1.9910591484298,3.49328978617474,1.45780243272737,2.80781847246337
4760,4.28667776246541,1.95972733725092,3.48635423376041,1.47713157659984,2.80247272751914
4770,4.28453970067067,1.92840510964734,3.47958984062426,1.49694074851764,2.79736884986498
4780,4.28267546345163,1.8971388928131,3.4730072819965,1.51728897955372,2.79252765445374
4790,4.28102645022741,1.86594606722408,3.46658997133878,1.53812470321777,2.78792179800201
4800,4.27959051695445,1.83484298023056,3.46037695675652,1.55943784903048,2.783562075743
4810,4.27849037493685,1.80384668252695,3.45433490513236,1.58125937263397,2.77948283380753
4820,4.27759482664738,1.77303984598323,3.44849360721502,1.60351702579652,2.77566132641054
4830,4.27690023312691,1.74241346190013,3.44284330182764,1.6262649932434,2.77210549752452
4840,4.27645092613408,1.71197515184201,3.43738558973513,1.64944502959304,2.76881417432606
4850,4.2762685825556,1.681741179164,3.43214096837674,1.6730522725821,2.76580075066961
4860,4.2762762112922,1.65181568801216,3.42708259844361,1.69710241511998,2.76306922821699
4870,4.27647169244593,1.62218513560293,3.42225303292238,1.72153215352739,2.76061050362466
4880,4.27694023630848,1.59284081603253,3.4176185430628,1.74638808720576,2.75844692065239
4890,4.27761324285033,1.56379608512283,3.41320240682427,1.7716091163381,2.75655521278388
4900,4.27846382680836,1.53516559127278,3.40900283109074,1.79719348714051,2.7549564340781
4910,4.27950902087836,1.50694937280126,3.40500969869356,1.82314353686529,2.75365290730962
4920,4.28081276971037,1.4791160079145,3.40125480867569,1.84940560333261,2.75264729740829
4930,4.282284941064,1.45167408246075,3.3977022854331,1.8760159623828,2.75191931783516
4940,4.28392336754387,1.42473814257729,3.39439138839117,1.90291500959683,2.75149197702729
4950,4.28578315285828,1.39833904788405,3.39129540190214,1.93010156175241,2.75137979109922
4960,4.28784530871841,1.37241693251647,3.38842696624011,1.9575672882888,2.75156412394095
4970,4.29006529869252,1.34697383413056,3.38579399056831,1.98526843763163,2.75202539025576
4980,4.29244136483775,1.32211417378644,3.38337334008012,2.01322835973196,2.75278930960907
4990,4.29506143626906,1.29791566478836,3.38120843100535,2.04139359332466,2.75389478134686
5000,4.29783467746657,1.27428500440353,3.37925480477131,2.06976071038145,2.75528379925572
5010,4.30075601145064,1.25121601698367,3.37754638188522,2.0983140108558,2.75695810529383
5020,4.30385634597149,1.2287937198752,3.37606554570661,2.12701976225293,2.75893384345155
5030,4.30715601703877,1.20715727150034,3.37481270441742,2.15588534516257,2.76125283452977
5040,4.31059708022641,1.18617570810285,3.37380604790183,2.18486880346791,2.76386190992475
5050,4.31417771806607,1.16583310728287,3.37301219218008,2.21396137592066,2.76674609836242
5060,4.31795969693606,1.14618665152801,3.37247674082634,2.2431436739626,2.76994169081325
5070,4.32189664929101,1.12744994997245,3.3721562895002,2.27239154703139,2.77347360894876
5080,4.32596681978103,1.10945092127706,3.37207507518094,2.30169429431604,2.77729677763877
5090,4.33018136627296,1.09216250378138,3.37222551634088,2.33102611318128,2.78139887489412
5100,4.334592083843,1.0756065165749,3.37259545884879,2.36037005138269,2.78579102766234
5110,4.33913072338839,1.06008236426021,3.37321263405443,2.38970690619694,2.79053315697499
5120,4.34379535302697,1.04537413344835,3.37403742881122,2.41901946436949,2.79555659491401
5130,4.34862644754942,1.03144237359855,3.37510727270359,2.44828286850156,2.80086474058828
5140,4.35361375944985,1.01829794618212,3.37638975722076,2.47748650146476,2.80644699107937
5150,4.35872227553418,1.00624835952679,3.377895882235,2.50660398725545,2.81236762613786
5160,4.36395061772628,0.995107824515467,3.37962773275485,2.53562031236322,2.81857662183996
5170,4.36936531420221,0.984809449569991,3.38156169144369,2.56452240526205,2.82506471511948
5180,4.37490080363517,0.97535736748674,3.38373285323072,2.59327553012828,2.83181663862023
5190,4.3805515113856,0.967031379806951,3.3860973717684,2.6218828551478,2.83889077952719
5200,4.38634034245206,0.959712148874199,3.38868335014046,2.65030769872727,2.8462608850485
5210,4.39228699579324,0.953297903379846,3.39146944774895,2.67854295969907,2.85389932665528
5220,4.39834558806947,0.947782990500554,3.39445417327083,2.70657695003962,2.86178992547012
5230,4.40451462190827,0.943412582815795,3.39764749780483,2.73436943568648,2.86998603455385
5240,4.41084220687301,0.940144009546244,3.40101842812817,2.76193563135213,2.87848506897489
5250,4.41729563184754,0.937838372746161,3.40460143991672,2.78922809317883,2.88724088442231
5260,4.423856437551,0.936479094656499,3.40835562532385,2.81625085281842,2.89623550258744
5270,4.4305325067328,0.936270683139975,3.41229793127201,2.8429910629504,2.9055230460238
5280,4.43736934703605,0.93725560624298,3.41641675027557,2.8694072278891,2.91511223286092
5290,4.4443115937512,0.939256236322478,3.42070040420938,2.89552463382785,2.92494821702773
5300,4.45135758978377,0.942244053402416,3.42516353709445,2.92128509528538,2.9350125688915
5310,4.45854002603396,0.946377747282757,3.42977410147781,2.94670630422483,2.94534954475484
5320,4.46585443043807,0.951791602468122,3.43455458676771,2.97177208357163,2.95599317581138
5330,4.47327108024691,0.958268306696157,3.43947698290498,2.99644354340416,2.96686497831305
5340,4.48078895685143,0.965766511663646,3.44454545226463,3.02075393526928,2.97796371401225
5350,4.48846410865489,0.974394840630588,3.44975537142118,3.0446348563033,2.98931229425249
5360,4.49624493010688,0.984384177112529,3.45508874555291,3.06811934639623,3.00095929979214
5370,4.50412548831796,0.995477246608469,3.46056036366353,3.09118622708512,3.01283733141877
5380,4.51212489780612,1.00761913628732,3.46614057071497,3.11380251929935,3.02492178102694
5390,4.52026417971857,1.02086511874966,3.47184032765356,3.13600730507439,3.03724423279904
5400,4.52850303239877,1.0355453999356,3.47764216850743,3.15772299023037,3.04985339776804
5410,4.53684020627509,1.05136319994851,3.48354107222371,3.17899871543254,3.06268579846996
5420,4.54531822351459,1.06824948575066,3.48953537738805,3.19980721704369,3.07572757592425
5430,4.55391177261387,1.0862069076225,3.49560627883741,3.22012401943954,3.08896224462833
5440,4.56260339431378,1.10565718087332,3.50176247460854,3.2399919658987,3.10250375392359
5450,4.57139935021777,1.12627235806773,3.50798140087536,3.25932576862944,3.11624471944757
5460,4.58034484672504,1.14796778361192,3.51426373150271,3.2781904494021,3.13019170281044
5470,4.58938901004929,1.17074392478138,3.52059888719103,3.29655221073202,3.14432100818843
5480,4.59853021017778,1.194966337326,3.52697768030857,3.31439686050827,3.15871777208016
5490,4.60779833518312,1.22040244202991,3.53339646162273,3.33176908163611,3.17334158011797
5500,4.61719269835907,1.24693164617537,3.53984198178677,3.34857780500721,3.1881360328321
5510,4.62668459692053,1.27454144915309,3.54631057759902,3.3649027620202,3.20310984642321
5520,4.63627305544065,1.30353807864873,3.55279125883141,3.3807038119549,3.21832655121892
5530,4.64601069861414,1.33378535916489,3.5592767569152,3.39597796765274,3.23376269558675
5540,4.65585154504552,1.36512809484173,3.56575877947195,3.41076533807491,3.24937593935853
5550,4.66578854713153,1.39754045586588,3.57222995557673,3.42498485852842,3.26513595427564
5560,4.67583889594918,1.43126742825109,3.57867935823463,3.43871654058114,3.28112555575401
5570,4.68602529963371,1.46626757302071,3.58510303960218,3.45191766387652,3.29732839403328
5580,4.69630810633035,1.50235346266808,3.59148786068651,3.46459709524517,3.31368663123253
5590,4.70668571615846,1.53948591165328,3.597829781699,3.47678888858595,3.33019757452417
5600,4.71719736399745,1.57784823169304,3.60411963228988,3.48842453987868,3.34689744196476
5610,4.72782092656964,1.61748899410436,3.61034646865992,3.49958153524642,3.36380948114508
5620,4.73853816260498,1.6581920672907,3.61651094814885,3.51021583327751,3.38086425283051
5630,4.7493533809571,1.6999052946163,3.62259006534919,3.52034746572146,3.39804905166101
5640,4.76031016961439,1.74275160513276,3.62859243678849,3.53000380210585,3.41541450341037
5650,4.77135921953325,1.78686143925155,3.63449919695946,3.53912997110537,3.43296245671241
5660,4.78249808025737,1.83199475326895,3.640308200811,3.54779900915807,3.45065001087385
5670,4.79375192227665,1.87808729532504,3.64601463854185,3.55596689102039,3.46845518679098
5680,4.80512039700523,1.92520486826062,3.65160046877111,3.56366336221491,3.48639727406297
5690,4.81657556248073,1.9735479053615,3.65707689217171,3.57090909858982,3.50452736465094
5700,4.82811556967528,2.02285859167644,3.66241428770514,3.5776630356705,3.52276287118184
5710,4.83978228106125,2.07306202565712,3.66762719492999,3.5839922584213,3.54111594001742
5720,4.85153631602526,2.12417232035301,3.672698131432,3.58985421488525,3.55956524567388
5730,4.86336934091321,2.17644404529089,3.6776222023944,3.59528631242697,3.57818047525637
5740,4.87529258274867,2.22960915059994,3.68240440092456,3.60030306475319,3.59690229975659
5750,4.88732192297969,2.28358417074125,3.68701661229707,3.60487658811417,3.61569982353304
5760,4.89942347527404,2.33835318110133,3.69148205007766,3.60906694376464,3.63458141255442
5770,4.91159437817084,2.39416637637144,3.69576980494037,3.61283454738324,3.65359127671648
5780,4.9238582614115,2.45078680662441,3.69989456847675,3.61622198029477,3.67269040420186
5790,4.93619687528106,2.50812055667457,3.70384631061542,3.6192385626158,3.69185057629671
5800,4.94859488433753,2.56614564392715,3.70761412132805,3.62186829730157,3.71105573672358
5810,4.96105220965516,2.62503717988374,3.71121625373489,3.62416356503828,3.73036730207802
5820,4.973589593615,2.68463854686906,3.7146139896783,3.62608919809891,3.74973283206532
5830,4.98617437042289,2.74484356565641,3.71784227069676,3.62769020609758,3.76913760321841
5840,4.99880279783503,2.80562039403354,3.72087367514679,3.62897200153092,3.78856721713657
5850,5.011481838675,2.8670762808077,3.72371888858672,3.62992866755482,3.80805141890606
5860,5.02420468210946,2.92911660970677,3.72637925638625,3.63060463058638,3.82757629469721
5870,5.03695586735485,2.99163170782603,3.72883689301559,3.63097046524735,3.84709873336096
5880,5.049732070861,3.05458269745904,3.73112015736984,3.63107078521668,3.86662642772664
5890,5.06253571212498,3.11801878558624,3.73319303564397,3.63090857236953,3.88616402643118
5900,5.07535072273714,3.18188512993045,3.73508895854114,3.63048583738674,3.90570266214887
5910,5.08817178127587,3.24607845646655,3.73679133455068,3.62983911558561,3.92522017196968
5920,5.10099442526734,3.31055638045155,3.73830491188438,3.62894585735734,3.94470039374015
5930,5.11380617055283,3.37532240552839,3.73964324364745,3.62784754696652,3.9641548416738
5940,5.12660226509722,3.44033569504785,3.74078348229245,3.62654627877686,3.98356693030359
5950,5.13937898966826,3.50551017567773,3.74176022100327,3.62504965796555,4.0029247610787
5960,5.15211796665243,3.57080415810589,3.7425477025239,3.62338667278895,4.02221412501779
5970,5.16481137895205,3.63619008764102,3.74317140437429,3.62154253278771,4.04142885093877
5980,5.17746043549775,3.70161239213039,3.74362816757351,3.61955310053713,4.0605635239347
5990,5.19005939514756,3.76701362676612,3.74391773015096,3.61742107563765,4.07960295692557
6000,5.20256517798401,3.83235760646407,3.74406295372055,3.61515729994042,4.09853575952726
6010,5.21499840509699,3.89760232570801,3.74404120121943,3.61278306486466,4.11735624922227
6020,5.22735598699781,3.96264654191273,3.74388827082119,3.61029395960197,4.13604618983342
6030,5.23960782992415,4.02747314516736,3.74359102028267,3.60771628368879,4.15459706976574
6040,5.25173159350188,4.09205676292148,3.74316670201892,3.60505507054411,4.1730025322466
6050,5.2637487135684,4.15635903534274,3.74262330451737,3.60232226204131,4.19126332886745
6060,5.27565585168241,4.22020089509041,3.74195945834131,3.59953284433649,4.20933726236265
6070,5.28738059856291,4.28361715102957,3.74119936097784,3.59669113484779,4.22722206135453
6080,5.29895503364548,4.34659890538026,3.74033251062107,3.59381392293888,4.24492509314642
6090,5.31038740465064,4.40911265070923,3.73938501245841,3.59090930378937,4.26244859290191
6100,5.32165004527625,4.47091831595348,3.73835764706326,3.58798820345546,4.27972855293711
6110,5.33267704578741,4.5320732138615,3.73726221778176,3.5850610399552,4.29676837934647
6120,5.34352617579686,4.59259561769756,3.73611190016731,3.58213816158607,4.31359296381195
6130,5.35419604550349,4.6524563292815,3.73491054335029,3.57922804152995,4.33019773991631
6140,5.36460463586731,4.71138940938644,3.7336759376486,3.57634214719306,4.34650303252385
6150,5.37476189759626,4.76943045703558,3.73241376407446,3.57348854614015,4.36252366621161
6160,5.38470423886441,4.82663682006766,3.73113799380355,3.57067468607515,4.37828843470269
6170,5.39442414267628,4.88299032665222,3.7298591039713,3.56791441895204,4.39379699806296
6180,5.40378030578007,4.93821974317253,3.7285886766561,3.56520918610655,4.40894947792881
6190,5.4128832601932,4.99230768437713,3.72733641333224,3.56257390432301,4.4237753155564
6200,5.42173538947298,5.04536005099977,3.72611887493808,3.56001234490895,4.43830666507995
6210,5.43026241835703,5.0973751106987,3.72494079896342,3.55753036158302,4.45252717240054
6220,5.43842111431128,5.148096858232,3.72382072099305,3.55514305085325,4.4663704360974
6230,5.44629136086231,5.19742526102782,3.72276544329548,3.55284613379614,4.47983204974544
6240,5.45387364181403,5.24552295463176,3.72178663880969,3.55065780196346,4.49296025930474
6250,5.46101161365182,5.29240985772377,3.72090206743511,3.54857654818739,4.50572502174952
6260,5.4677966566222,5.33786485198742,3.72010943959369,3.5466077248627,4.5180946682665
6270,5.47426154842483,5.38167850488643,3.7194416069923,3.54476575582477,4.53003685403208
6280,5.48035990194384,5.42407667321449,3.71888774159047,3.54304192769844,4.54159156111181
6290,5.48596644064635,5.46510570100764,3.71847273083885,3.54145727180681,4.55275053607491
6300,5.49121723130879,5.50459733907691,3.71820257812947,3.54000450484134,4.56350541333913
6310,5.4961179174279,5.54221016072303,3.7180808131011,3.53868924439034,4.57377453391059
6320,5.50053119673077,5.5782376862282,3.71813714720288,3.5375237179892,4.58360743703776
6330,5.50448552072802,5.61275678673257,3.71835320234087,3.53649599544366,4.59302287631128
6340,5.50806027622973,5.6456676175382,3.71876977422168,3.53562925371084,4.60203173042511
6350,5.51125427533817,5.67647944974675,3.7193694546002,3.53491043036624,4.61050340251284
6360,5.51383945926785,5.70555558668549,3.7201729190308,3.53434582496114,4.61847844748632
6370,5.51601528914092,5.73300663245135,3.72119132357966,3.53394437117617,4.62603940408702
6380,5.5177941144655,5.75881354627685,3.7224122184978,3.53369203946021,4.63317797967509
6390,5.51907574030314,5.78232522091439,3.72388042938943,3.53361321064581,4.63972365031319
6400,5.51980287978401,5.80397434818074,3.72555944958089,3.53368952840609,4.64575655148793
6410,5.52010850488509,5.8239073758037,3.72749018755753,3.53392803565695,4.65135852597582
6420,5.5200005258149,5.84211117897362,3.72965604020914,3.53433371654818,4.65652536538646
6430,5.51927960689599,5.85799881122759,3.73206499886947,3.53489143705666,4.66105871351243
6440,5.51807620690799,5.87188481353192,3.73473696541847,3.53562561511996,4.66508090024458
6450,5.51644728263484,5.88396970709671,3.7376408428834,3.53651355194269,4.66864284613941
6460,5.51434559269046,5.89426757848524,3.74083140992725,3.53756275154538,4.67175183316208
6470,5.51161873957753,5.90227301174045,3.74425957861713,3.53877403567665,4.67423134140294
6480,5.50845244618323,5.90816642148835,3.74795786171247,3.54013275876993,4.67617737203849
