"Age","Castor","Gagnon","Perche","Desperiers","Labelle","FFmean"
4640,7.74330479680111,5.40910215424761,NA,NA,8.2277716939217,7.12672621499014
4650,7.76738928463815,5.426645841048,NA,NA,8.23822068234796,7.1440852693447
4660,7.79180181585104,5.44453500857832,NA,NA,8.24810088602985,7.16147923681973
4670,7.81651025953349,5.46276619344756,NA,NA,8.2573522907655,7.17887624791552
4680,7.84149096971421,5.48133537336691,NA,NA,8.26592892404444,7.19625175570852
4690,7.86672019213787,5.50023897926317,NA,NA,8.27387682146628,7.21361199762244
4700,7.89217408917444,5.51948874609262,NA,NA,8.28115729890681,7.23094004472462
4710,7.91783887369221,5.53908217385595,NA,NA,8.28766995359122,7.2481970003798
4720,7.94368548205693,5.55899015213951,NA,NA,8.29349957014572,7.26539173478072
4730,7.96968177709458,5.57920556578035,NA,NA,8.29862007352147,7.28250247213213
4740,7.99580206517057,5.599720703822,NA,NA,8.30291942723158,7.29948073207472
4750,8.02202247172905,5.6205284578405,NA,NA,8.30646889839635,7.3163399426553
4760,8.04831918850206,5.64163938801432,NA,NA,8.30926677910518,7.33307511854052
4770,8.0746687412695,5.66303444132028,NA,NA,8.31122479238383,7.34964265832454
4780,8.10104678052479,5.68468998644728,NA,NA,8.31235870202389,7.36603182299865
4790,8.12742666620999,5.70659518547452,NA,NA,8.31270709955239,7.38224298374563
4800,8.15378390924236,5.72873863008318,NA,NA,8.31220919396585,7.39824391109713
4810,8.180095414341,5.75110946705311,NA,NA,8.3108184529529,7.41400777811567
4820,8.20633828693338,5.77371329758034,NA,NA,8.30861696359121,7.42955618270164
4830,8.23248985294095,5.79652028333831,NA,NA,8.30557423678106,7.44486145768677
4840,8.25852100018024,5.81951117370531,NA,NA,8.30157675063122,7.45986964150559
4850,8.28440583806091,5.84267174127002,NA,NA,8.29674952996509,7.47460903643201
4860,8.31012650051451,5.8659872787249,NA,NA,8.29107649392937,7.48906342438959
4870,8.33566333418472,5.88944334287592,NA,NA,8.28444249307406,7.50318305671157
4880,8.36099514658081,5.91303614536172,NA,NA,8.27694212771202,7.51699113988485
4890,8.38610108255515,5.93673393806382,NA,NA,8.26859061306074,7.53047521122657
4900,8.41096064136138,5.96051965769515,NA,NA,8.25930485263326,7.54359505056327
4910,8.43553012642994,5.98437642255266,NA,NA,8.24911205498396,7.55633953465552
4920,8.45980020538254,6.00828703891874,NA,NA,8.238071156118,7.56871946680643
4930,8.48376066228798,6.03223426437197,NA,NA,8.22613207508729,7.58070900058242
4940,8.50739280761911,6.05619944379664,NA,NA,8.21325385455657,7.5922820353241
4950,8.53067828442603,6.08016100294771,NA,NA,8.19953856319186,7.60345928352187
4960,8.55359918966637,6.10410065644183,NA,NA,8.18496914478299,7.61422299696373
4970,8.57612462805112,6.12799995491235,NA,NA,8.16943776055139,7.62452078117162
4980,8.59822408574531,6.15184011400923,NA,NA,8.15308535213537,7.6343831839633
4990,8.61989672157959,6.17559831425471,NA,NA,8.13590756284812,7.64380086622747
5000,8.64113481498986,6.19924930953405,NA,NA,8.11780594909813,7.65273002454068
5010,8.66192309028573,6.22278094536951,NA,NA,8.09887885788607,7.6611942978471
5020,8.68224680905131,6.24617448673315,NA,NA,8.07915440061238,7.66919189879895
5030,8.70209178164231,6.26941125970628,NA,NA,8.0585678429099,7.67669029475283
5040,8.72141005002081,6.2924720084653,NA,NA,8.03715091759212,7.68367765869275
5050,8.74019929555308,6.31532525387373,NA,NA,8.01497074183027,7.69016509708569
5060,8.75846513692001,6.33795043489275,NA,NA,7.99199458205428,7.69613671795568
5070,8.77619888544839,6.36034147402989,NA,NA,7.96819217066944,7.70157751004924
5080,8.79338942309831,6.38248064598904,NA,NA,7.94366596458148,7.70651201122294
5090,8.8100262413966,6.4043505220202,NA,NA,7.91841278828656,7.71092985056778
5100,8.82608795752073,6.42593265464565,NA,NA,7.89234647546404,7.71478902921014
5110,8.84153558762848,6.44718452554739,NA,NA,7.86559829575387,7.71810613630991
5120,8.85638501892131,6.46810142566927,NA,NA,7.83817390044718,7.72088678167925
5130,8.87064344089736,6.4886795314534,NA,NA,7.81000394606299,7.72310897280458
5140,8.8843036747584,6.50890358727297,NA,NA,7.78117384103641,7.72479370102259
5150,8.89735918717897,6.52875885525588,NA,NA,7.75171712024057,7.72594505422514
5160,8.90980409330109,6.54822901864123,NA,NA,7.72159362036926,7.72654224410386
5170,8.92159952803709,6.56725938293405,NA,NA,7.69083360139752,7.72656417078955
5180,8.93274257857366,6.58587044681528,NA,NA,7.65949921586768,7.72603741375221
5190,8.94325332868729,6.60405696571517,NA,NA,7.62757591082364,7.7249620684087
5200,8.95313596779523,6.62180745928238,NA,NA,7.59504686254005,7.72333009653922
5210,8.96238805375902,6.63911104818925,NA,NA,7.5619975098053,7.72116553725119
5220,8.97100779243106,6.65595302476091,NA,NA,7.52843498792907,7.71846526837368
5230,8.97898981958937,6.67227291237184,NA,NA,7.49430408544659,7.71518893913593
5240,8.98628855256263,6.68811633902042,NA,NA,7.4597065427734,7.71137047811881
5250,8.9929331963834,6.70347579729915,NA,NA,7.42465401283174,7.70702100217143
5260,8.99894503809622,6.71834458995166,NA,NA,7.38910942733966,7.70213301846251
5270,9.00432562734716,6.73271621962589,NA,NA,7.35313511253485,7.6967256531693
5280,9.00907712385936,6.74657071133012,NA,NA,7.3167619689003,7.69080326802993
5290,9.0132022877792,6.75987045439695,NA,NA,7.27997352191233,7.68434875469616
5300,9.01667927961653,6.77266057596839,NA,NA,7.2427946627333,7.67737817277274
5310,9.01950174563148,6.7849388834657,NA,NA,7.20527241541942,7.6699043481722
5320,9.02169985036277,6.79670405756159,NA,NA,7.16740663937917,7.66193684910118
5330,9.02328965161239,6.80795453070127,NA,NA,7.12919385201854,7.6534793447774
5340,9.02427687765057,6.81866552174609,NA,NA,7.09069175761955,7.6445447190054
5350,9.0246677719591,6.82882706442438,NA,NA,7.05191233191402,7.63513572276583
5360,9.02446907606726,6.83847967506063,NA,NA,7.01283258658772,7.6252604459052
5370,9.02364513407492,6.84762666444646,NA,NA,6.97351500914908,7.61492893589015
5380,9.02222548317615,6.85627219977731,NA,NA,6.93397274750127,7.60415681015158
5390,9.0202394207388,6.86441979633366,NA,NA,6.8941964538484,7.59295189030695
5400,9.01769725162597,6.87204183314879,NA,NA,6.85422279320409,7.58132062599295
5410,9.01460802050898,6.87915593978669,NA,NA,6.8140740986803,7.56927935299199
5420,9.01098113899117,6.88579550689215,NA,NA,6.77375182030245,7.55684282206192
5430,9.00681222878461,6.89196902849496,NA,NA,6.7332740091664,7.54401842214866
5440,9.00209266156429,6.8976857582891,NA,NA,6.69266782074813,7.53081541353384
5450,8.99685573112008,6.90295401582109,NA,NA,6.65194163844962,7.51725046179693
5460,8.99112426458048,6.90774659978567,NA,NA,6.6111028476659,7.50332457067735
5470,8.98490919342829,6.91210390930798,NA,NA,6.5701790343436,7.48906404569329
5480,8.978221652204,6.91605149017781,NA,NA,6.52918190534669,7.4744850159095
5490,8.97107295039364,6.91960221399928,NA,NA,6.48811562229796,7.45959692889696
5500,8.9634477740276,6.92276954398616,NA,NA,6.44700401397458,7.44440711066278
5510,8.9553658314291,6.92556589954814,NA,NA,6.40585836280436,7.42893003126053
5520,8.94685606562596,6.9279686014619,NA,NA,6.3646883063465,7.41317099114478
5530,8.93793400412907,6.93003197591701,NA,NA,6.32350835318211,7.39715811107606
5540,8.92861139186231,6.93177471084159,NA,NA,6.28232988174398,7.38090532814929
5550,8.91889996179509,6.93321283933177,NA,NA,6.24116479478753,7.3644258653048
5560,8.90880627837956,6.93436262783467,NA,NA,6.20002481173682,7.34773123931701
5570,8.89832155058152,6.93523654731034,NA,NA,6.15891804431794,7.3308253807366
5580,8.88747448445266,6.93583046579346,NA,NA,6.11785586127092,7.31372027050568
5590,8.87628714238218,6.93619117184827,NA,NA,6.07685282598876,7.2964437134064
5600,8.8647706911414,6.93633619905559,NA,NA,6.03591099865182,7.27900596294961
5610,8.8529360963863,6.93628323477823,NA,NA,5.99503912374498,7.26141948496984
5620,8.84079409386999,6.9360498827889,NA,NA,5.9542583289093,7.24370076852273
5630,8.82834146786491,6.93564874791863,NA,NA,5.91356369317412,7.22585130298589
5640,8.81558795730555,6.93509324120869,NA,NA,5.87296247252132,7.20788122367852
5650,8.802555407056,6.93441524386602,NA,NA,5.83247414786644,7.18981493292948
5660,8.78925741532913,6.93363255993718,NA,NA,5.7920977846445,7.17166258663694
5670,8.77570304379451,6.93276288337418,NA,NA,5.75183475513091,7.15343356076653
5680,8.76190095621023,6.93182368357776,NA,NA,5.71170091638748,7.13514185205849
5690,8.74785918783623,6.93083041928529,NA,NA,5.6717032942194,7.11679763378031
5700,8.73356774442225,6.92980273593501,NA,NA,5.63183557880553,7.09840201972093
5710,8.71904526255584,6.92876066758908,NA,NA,5.59210843162828,7.0799714539244
5720,8.70430658571229,6.92772065125991,NA,NA,5.55253995933578,7.06152239876933
5730,8.68935791009973,6.92669876519724,NA,NA,5.51311492739363,7.04305720089687
5740,8.67420490485454,6.92571087484345,NA,NA,5.47383857461234,7.02458478477011
5750,8.65885269636533,6.92477733182449,NA,NA,5.43473907865022,7.00612303561335
5760,8.64329922123543,6.92391313655532,NA,NA,5.39579526518548,6.98766920765874
5770,8.62754379910921,6.92313018762015,NA,NA,5.3570100007122,6.96922799581385
5780,8.61159790513627,6.92244208097064,NA,NA,5.31840563852962,6.95081520821218
5790,8.59546803809323,6.92186184522412,NA,NA,5.27997285927348,6.93243424753027
5800,8.57915625513792,6.92140241399091,NA,NA,5.24170597603948,6.9140882150561
5810,8.56266400671235,6.92108984565968,NA,NA,5.20362065451893,6.89579150229699
5820,8.54599213248061,6.92092586750233,NA,NA,5.16572117216326,6.8775463907154
5830,8.52912840802932,6.92091784918172,NA,NA,5.12799270633331,6.85934632118145
5840,8.51207717082776,6.92107538175688,NA,NA,5.09044366576261,6.84119873944908
5850,8.49484383420116,6.92140734229316,NA,NA,5.05309306449864,6.82311474699765
5860,8.47742756975493,6.92192271168293,NA,NA,5.01591678601143,6.8050890224831
5870,8.45982599409777,6.92265237071584,NA,NA,4.97891728769663,6.78713188417008
5880,8.4420361283798,6.92357996213716,NA,NA,4.94212340735217,6.76924649928971
5890,8.42405010842377,6.92471111377175,NA,NA,4.90550783175761,6.75142301798437
5900,8.40585397339121,6.92605067088762,NA,NA,4.86907014266064,6.73365826231316
5910,8.387451077337,6.92760284473406,NA,NA,4.83283172611892,6.71596188272999
5920,8.368840981232,6.92937633101407,NA,NA,4.79678042223644,6.69833257816084
5930,8.35001775384116,6.93139041713361,NA,NA,4.76090685382699,6.68077167493392
5940,8.33097495539429,6.93362455431513,NA,NA,4.72522483580409,6.66327478183783
5950,8.31170565757845,6.93607937898874,NA,NA,4.68973766471414,6.64584090042711
5960,8.29218880598184,6.93875473907406,NA,NA,4.65442710755785,6.62845688420458
5970,8.27241705761008,6.94164999099674,NA,NA,4.61929943438141,6.61112216099608
5980,8.25239089034598,6.94477323314872,NA,NA,4.58437341788831,6.59384584712767
5990,8.23210416092601,6.94812851743793,NA,NA,4.5496223293805,6.57661833591482
6000,8.21154776029354,6.95169507768595,NA,NA,4.51504714242544,6.55942999346831
6010,8.19071225363248,6.95546873140893,NA,NA,4.48067478751763,6.54228525751968
6020,8.1695853497086,6.95944457985299,NA,NA,4.44647802436023,6.52516931797394
6030,8.14813555030897,6.96361737949516,NA,NA,4.41245477273754,6.50806923418056
6040,8.12636532404596,6.96799301271759,NA,NA,4.37862452554975,6.49099428743777
6050,8.10427341017586,6.97256122606062,NA,NA,4.34497570048803,6.47393677890817
6060,8.08184919583038,6.97730337597583,NA,NA,4.31149788194389,6.45688348458337
6070,8.05908195624955,6.98221110417086,NA,NA,4.27820331714705,6.43983212585582
6080,8.03596089191934,6.98727547639548,NA,NA,4.24509584495663,6.42277740442382
6090,8.01245900953593,6.99248731963791,NA,NA,4.21215698734642,6.40570110550675
6100,7.98855872643902,6.99784767600468,NA,NA,4.17939194285814,6.38859944843395
6110,7.96426374511794,7.00333701976028,NA,NA,4.14681974573793,6.37147350353871
6120,7.93956955849708,7.00893946448123,NA,NA,4.11441423471075,6.35430775256302
6130,7.91446561976896,7.01464350588922,NA,NA,4.08217625970368,6.33709512845395
6140,7.88894155547498,7.0204372547805,NA,NA,4.0501314685701,6.31983675960852
6150,7.86298720560068,7.02630862203272,NA,NA,4.01825511599761,6.30251698121034
6160,7.83655792322052,7.03225067189895,NA,NA,3.98654489929209,6.28511783147052
6170,7.80966045796446,7.03824265153568,NA,NA,3.95501968316785,6.26764093088933
6180,7.78230114721256,7.04427057176297,NA,NA,3.92367001683493,6.25008057860349
6190,7.75447212287627,7.0503210744731,NA,NA,3.89248583353723,6.23242634362887
6200,7.72616502193927,7.05638063143404,NA,NA,3.86147932654991,6.21467499330774
6210,7.69737194514799,7.06243531783523,NA,NA,3.83065634676372,6.19682120324898
6220,7.66807076363567,7.06846769377798,NA,NA,3.79999909276899,6.17884585006088
6230,7.63823616003686,7.07446477946629,NA,NA,3.76951308950473,6.16073800966929
6240,7.60788273139995,7.08041274480093,NA,NA,3.73921973140066,6.14250506920051
6250,7.57701611433618,7.08629778244047,NA,NA,3.70909351482938,6.12413580386868
6260,7.54563147442647,7.09210606436258,NA,NA,3.6791362863051,6.10562460836472
6270,7.51372466649233,7.09782043340548,NA,NA,3.6493752352273,6.0869734450417
6280,7.48129226632762,7.10341922162382,NA,NA,3.61978761983735,6.06816636926293
6290,7.44829793201096,7.10889776709811,NA,NA,3.59037173151268,6.04918914354058
6300,7.41474928439025,7.11424294380792,NA,NA,3.56114836536675,6.03004686452164
6310,7.38066526201305,7.11944185477751,NA,NA,3.53211045477552,6.01073919052203
6320,7.3460499717299,7.12448164240232,NA,NA,3.50324823556329,5.9912599498985
6330,7.31090427568874,7.12933992926634,NA,NA,3.47457583469413,5.97160667988307
6340,7.27522992562886,7.13399992638273,NA,NA,3.44610265569269,5.9517775025681
6350,7.23902124289576,7.13846237363627,NA,NA,3.41781039552955,5.93176467068719
6360,7.20225286313457,7.14271605655997,NA,NA,3.38970606133335,5.9115583270093
6370,7.16495302422051,7.14675015691143,NA,NA,3.36181666850779,5.89117328321324
6380,7.12714223918006,7.15055387950443,NA,NA,3.33411486939479,5.87060366269309
6390,7.08882726321409,7.15409829308965,NA,NA,3.30660412114318,5.84984322581564
6400,7.05001584147486,7.15737939626138,NA,NA,3.27931685822374,5.82890403198666
6410,7.0107167178265,7.16040010264183,NA,NA,3.25223001487616,5.80778227844816
6420,6.97091640039753,7.16315202383064,NA,NA,3.22534235286713,5.78647025903177
6430,6.93062579773629,7.16562727953476,NA,NA,3.19867930239743,5.76497745988949
6440,6.88987609189346,7.16781794202915,NA,NA,3.17223561214799,5.74330988202353
6450,6.84868673108286,7.16968817220044,NA,NA,3.14600039222807,5.72145843183713
6460,6.80707179903336,7.17125220666684,NA,NA,3.11999125101902,5.69943841890641
6470,6.76504638600572,7.17251220569152,NA,NA,3.09422250844139,5.67726036671288
6480,6.72262557547136,7.17346314489753,NA,NA,3.06867257243647,5.65492043093512
6490,6.6797992166839,7.17410055567253,NA,NA,3.04335024005008,5.63241667080217
6500,6.63660451956181,7.17441982241922,4.89965243175539,NA,3.01829145321431,5.43224205673768
6510,6.59307383268766,7.17437894159645,4.93893419978057,NA,2.99346292704273,5.42496247527685
6520,6.54922740677988,7.1740126381936,4.9778766499051,NA,2.96886953072386,5.41749655640061
6530,6.50508642344032,7.17332015269186,5.01663253672144,NA,2.94455173888743,5.40989771293526
6540,6.46067297580363,7.17229995104091,5.05512703516715,NA,2.92048321388522,5.40214579397423
6550,6.41600204864038,7.17095093625415,5.09333473182987,NA,2.89666197462612,5.39423742283763
6560,6.37109501001951,7.16926611757261,5.13136492121995,NA,2.87311949500623,5.38621138595457
6570,6.32598779217816,7.16721689659256,5.16909849989602,NA,2.84985128509414,5.37803861844022
6580,6.28071069991907,7.16483936373686,5.20659685921614,NA,2.82684293725306,5.36974746503128
6590,6.23529023965892,7.16213472761295,5.24392864836349,NA,2.80411565189476,5.36136731688253
6600,6.18975366286485,7.15910467481204,5.2809363693339,NA,2.78168917286605,5.35287096996921
6610,6.14412893340668,7.15575115504718,5.3177577905933,NA,2.75953529249743,5.34429329288615
6620,6.09844320350005,7.15206358055205,5.35439989227789,NA,2.73766360106817,5.33564256934954
6630,6.05273049663512,7.14803187624616,5.39074603708186,NA,2.71612051004813,5.32690723000282
6640,6.00702361910664,7.14368683897878,5.42693179731243,NA,2.69486288830115,5.31812628592475
6650,5.96135339001594,7.13903240875405,5.46291382013261,NA,2.67389584524101,5.3092988660359
6660,5.91575092583946,7.13407288923614,5.49865402752327,NA,2.65326784713435,5.3004364224333
6670,5.87024781375058,7.12881266884703,5.53424841984449,6.54887020547426,2.63294714300342,5.54302525018395
6680,5.82488021472723,7.12323832531662,5.56962033529972,6.59596819106862,2.61292900917297,5.54532721511703
6690,5.77969145798449,7.11735655512751,5.60479954471611,6.64148169228391,2.59324977586814,5.54731580519603
6700,5.73470974797917,7.11119143873678,5.63984787200973,6.6856566352883,2.57390449881502,5.5490620385658
6710,5.68996453736916,7.10474883814928,5.67466226773459,6.72877851676314,2.55487292786067,5.55060541757537
6720,5.64548915758678,7.0980348350473,5.70932723906039,6.76995071658469,2.53617792497071,5.55179597464997
6730,5.60131712254809,7.09105543271592,5.74386652005992,6.81053836107814,2.51784352342418,5.55292419196525
6740,5.55748208030688,7.08379554434754,5.77818480209545,6.84873446392039,2.49983278529036,5.55360593519213
6750,5.51404174932302,7.07627474349875,5.81238399466076,6.88623591971721,2.48215390310468,5.55421806206088
6760,5.47103032288283,7.06851013289568,5.84644619471317,6.92191454284163,2.46486172609272,5.55455258388521
6770,5.42846811893451,7.06050855209959,5.88033224258649,6.95628461169324,2.44790195141484,5.55469909534573
6780,5.386384852781,7.05227690656448,5.91411373248026,6.98942075864502,2.4312780762142,5.55469486533699
6790,5.3448140502446,7.04382188752778,5.94774925989748,7.02062905737849,2.41504256172599,5.55441136335487
6800,5.3037890549797,7.03512792649122,5.98124633988488,7.05120642396779,2.39915827917207,5.55410560489913
6810,5.26334939332266,7.02622255727635,6.0146521337881,7.07923755012662,2.38361592327162,5.55341551155707
6820,5.22357141911757,7.01711649286054,6.04790685426187,7.10665625449037,2.36845258475503,5.55274072109708
6830,5.18446258288332,7.00781659682386,6.08105390542487,7.13210218840092,2.35366189089725,5.55181943288604
6840,5.14603668422674,6.99832964589108,6.11412044308967,7.1563480615006,2.33921699856062,5.55081036665374
6850,5.10832526258702,6.98866126994311,6.14703442995825,7.17923886593468,2.32513884430579,5.54967973454577
6860,5.0713593584498,6.97879880581282,6.17986458740574,7.20033279217984,2.31145268808088,5.54836164638582
6870,5.03516946482284,6.968770403726,6.21260700149606,7.22068711939144,2.29811383315297,5.54706956451786
6880,4.99982301795678,6.95858228555953,6.24522409341391,7.23866476833173,2.28512661084629,5.54548415522165
6890,4.96536242802749,6.94824049384496,6.27776579851197,7.25604995940735,2.27254811252167,5.54399335846269
6900,4.9317844105872,6.93775084263719,6.31020968733809,7.2714213839332,2.26031611325418,5.54229648754997
6910,4.8991035270072,6.92711512163981,6.3425484709832,7.28576096810331,2.24843079712727,5.54059177697216
6920,4.86734659239559,6.91632982069234,6.37481787800427,7.29870257501726,2.23694145189546,5.53882766360098
6930,4.83653958410356,6.90541402778996,6.40697757502565,7.31006658154445,2.2258084302261,5.53696123973794
6940,4.80670759954019,6.89437258718707,6.43904646812868,7.32063015365714,2.21501745824976,5.53515485335257
6950,4.77795567289756,6.88321007863398,6.47104957490527,7.32910201518835,2.20460066479689,5.53318360128441
6960,4.7502670674185,6.87193076738813,6.50292656689829,7.33702973540664,2.19454993690176,5.53134081480266
6970,4.72362876971068,6.86053318206292,6.53472247976897,7.3430229615449,2.18483388707785,5.52934825603306
6980,4.69806034812811,6.84901880490936,6.56644129641943,7.3481893260387,2.17546778779095,5.52743551265731
6990,4.67358159353467,6.83739956438414,6.59803269548146,7.35200458155675,2.16647386791767,5.52549846057494
7000,4.65021117934702,6.82567850592766,6.62954262498574,7.35452270358973,2.15780454892031,5.52355191255409
7010,4.62800235352087,6.8138583699325,6.66095229645912,7.35624037932655,2.14945897232367,5.52170247431254
7020,4.6070104513251,6.80194154859235,6.69223525072415,7.35623431805902,2.14148773844311,5.51978186142874
7030,4.58720330360666,6.78992340399819,6.72343153340586,7.35575697544289,2.13382860534591,5.5180287643599
7040,4.56856993487858,6.77780782539535,6.75449504499729,7.35354485254684,2.12647791740651,5.51617911504492
7050,4.55112261794311,6.76560131324983,6.78542941609254,7.35072325134565,2.11947427189417,5.51447017410506
7060,4.53487233370951,6.75330498057449,6.8162697625961,7.34668982193543,2.11278051096548,5.5127834819562
7070,4.51982875029682,6.74091964052149,6.8469334063923,7.34167065945957,2.10637929293258,5.51114634992055
7080,4.50608008704168,6.72844577127343,6.87746411387218,7.33591808466866,2.10029299969651,5.50964021131049
7090,4.49360833684207,6.71587515018602,6.90787938002262,7.32885567934178,2.09451239990708,5.50814618925992
7100,4.48237358805002,6.70321338361096,6.9380816868404,7.32141380798528,2.08900634665166,5.50681776262766
7110,4.47237117447943,6.69046282175419,6.96814148018969,7.31254549405617,2.08378251795274,5.50546069768644
7120,4.46360355726514,6.67762279041345,6.99803901106384,7.30327460453816,2.07885641301574,5.50427927525926
7130,4.45607179794098,6.66469236174966,7.02770752665041,7.29301631678517,2.07418509464405,5.50313461955405
7140,4.44979752854262,6.65167032700142,7.05721635140964,7.28208455931149,2.0697633653287,5.50210642631877
7150,4.44484470131945,6.63854406826282,7.08649838784696,7.27055166775377,2.06562774904956,5.50121331484651
7160,4.44115526200313,6.62532200380276,7.11553618184341,7.25813090604348,2.06172587873108,5.50037404648477
7170,4.43869049057338,6.61200303971758,7.14439662115054,7.24543451265363,2.05805148487738,5.4997152297945
7180,4.43744400044945,6.5985850958048,7.17294866672685,7.23170524198586,2.05462828495482,5.49906225798436
7190,4.43740800157249,6.58506591270036,7.20124380794843,7.21775093697021,2.05142683455463,5.49857909874922
7200,4.43857330751301,6.57144153523216,7.22933604142189,7.20310172588832,2.0484305103301,5.49817662407709
7210,4.44099038118626,6.55769852602594,7.25703370198596,7.18806538424049,2.04565065701382,5.49788773009049
7220,4.44464552524237,6.54384596476132,7.28446235899774,7.17261526741287,2.04307846502593,5.49772951628804
7230,4.44947809188534,6.52988100870888,7.31161375401079,7.15667231984422,2.04068874234416,5.49766678335868
7240,4.4554579982527,6.51580072041907,7.33834540980534,7.14053971925328,2.03848270585894,5.49772531071787
7250,4.46256888503905,6.50160207953231,7.36478247891982,7.12386396344054,2.03646806168993,5.49785709372433
7260,4.47079308987901,6.48727737432521,7.39083983679732,7.10707628129357,2.03461343132428,5.49812000272388
7270,4.48011650003226,6.47281633435677,7.41645741356359,7.08992851119484,2.03291232897023,5.49844621762354
7280,4.49059658558732,6.45822686633803,7.44175734853405,7.0726330595017,2.03138445600985,5.49891966319419
7290,4.50216052141829,6.44350580097182,7.46655527300268,7.05514839076573,2.02999504089186,5.49947300541007
7300,4.51474953014997,6.42864994596321,7.49089979705888,7.03751010387446,2.0287376819314,5.50010941179558
7310,4.52833948097255,6.41365619267158,7.51490747335987,7.0197985597704,2.02762286580182,5.50086491451524
7320,4.5429051121344,6.39851279632858,7.53827048748916,7.00197677350011,2.02663199261884,5.50165943241422
7330,4.55842006464834,6.38321507314424,7.56117388560808,6.98414208826277,2.02575309397332,5.50254084112735
7340,4.57489107329005,6.36776967653143,7.58365061610567,6.96629225634459,2.02498970202132,5.50351866485861
7350,4.59230485984712,6.35217375430136,7.60544579205179,6.9484738851264,2.02433556179445,5.50454677062423
7360,4.61059303095795,6.33642455218512,7.62675855493758,6.9307040353858,2.02377518902711,5.50565107249871
7370,4.62970823670999,6.32051943410515,7.64750889501078,6.91304343978354,2.02330720572162,5.50681744226622
7380,4.64961895181926,6.30444259418887,7.66756400350873,6.89544643482528,2.02293437029135,5.5080012709267
7390,4.67029280387062,6.28819730607919,7.6871173435773,6.87807604017345,2.02263941837309,5.50926458241473
7400,4.69169661780206,6.27178856704399,7.70595116361134,6.86077670033994,2.02241809721317,5.5105262292021
7410,4.71384382723029,6.25521441213459,7.7240854577941,6.84378160275528,2.02227859556672,5.51184077909619
7420,4.73667351413087,6.23847304569846,7.74170628155638,6.8269317129466,2.02220412572977,5.51319773601241
7430,4.76012432027892,6.22156286600374,7.75843331103788,6.81035347588737,2.02219100164281,5.51453299497014
7440,4.78415760923049,6.20446441542884,7.77446604372137,6.7940602022111,2.02224373209366,5.51587840053709
7450,4.80873675815927,6.1871905191982,7.7899129452106,6.77796735278086,2.02235413881979,5.51723234283374
7460,4.83382464846389,6.16974409595199,7.80438924355375,6.76232619556649,2.02251676402679,5.51856018951258
7470,4.85939435198172,6.15212449379571,7.81816880340544,6.74681913098109,2.02273379360686,5.51984811475416
7480,4.88542170543184,6.13433128545837,7.83121400702295,6.73187452068981,2.02300369393411,5.52116904250742
7490,4.91184684859842,6.11636417479188,7.84329381730461,6.71712650967115,2.02332008897341,5.52239028786789
7500,4.93862021884344,6.09820137137059,7.85467310949042,6.70283004278828,2.02368374318338,5.52360169713522
7510,4.96570295307375,6.07986518824818,7.86514082578215,6.68890616289242,2.02409874250204,5.52474277449971
7520,4.99305602680695,6.06135637444381,7.87465911591076,6.6752970315704,2.02455807785148,5.52578532531668
7530,5.02064030793029,6.04267583952312,7.88348407222107,6.66224908391625,2.02506179312723,5.52682221934359
7540,5.0484249413691,6.02382475370965,7.8912106221785,6.64937318506287,2.02561854067834,5.52769040859969
7550,5.07636412567229,6.00480064033585,7.89801370362412,6.6372249165986,2.02622146359848,5.52852496996587
7560,5.10441052582863,5.98559198519665,7.90409893325235,6.62527235028781,2.02687134345396,5.52924902760388
7570,5.13252350833349,5.96621826202901,7.90896115372712,6.61388168637222,2.02757637531192,5.52983219715475
7580,5.16066427254059,5.94668186522558,7.91292793422343,6.60287129584376,2.02833507253823,5.53029608807432
7590,5.1887942484465,5.92698534349167,7.91604207737895,6.59224567012038,2.02914692663019,5.53064285321354
7600,5.21687391911295,5.90713149875423,7.91796843706796,6.58218255513172,2.03001948166758,5.53083517834689
7610,5.24485582536336,5.88711644503237,7.91902311590222,6.57232140543344,2.03095747871501,5.53085485408928
7620,5.27270335580004,5.86693871233788,7.91904889683043,6.5631970059503,2.03195833025367,5.53076926023446
7630,5.30038153459456,5.84661431255955,7.91793225264026,6.55424961495225,2.03302817865746,5.53044117868082
7640,5.32785386384185,5.82614717457946,7.91598025019245,6.5458841136056,2.03417984706068,5.53000904985601
7650,5.3550843933039,5.80554136313205,7.91282421952244,6.53784213665689,2.03540736157049,5.52933989483715
7660,5.38203776700481,5.78480116094493,7.90857973369485,6.53019231049354,2.03671515657319,5.52846522574226
7670,5.4086627402331,5.76392248765502,7.90354568238121,6.52301513308998,2.03812400347005,5.52745400936587
7680,5.43491830302979,5.74291212119444,7.89714223533951,6.51604950952223,2.03962565281343,5.52612956437988
7690,5.46078292140337,5.7217825346542,7.88971106554186,6.50968389166582,2.04122437111397,5.52463695687584
7700,5.48622924796533,5.70053891802406,7.88139707942822,6.50346468901252,2.04293978503156,5.52291394389234
7710,5.5112257982879,5.6791865682079,7.87178558614392,6.49774432312163,2.04477175993724,5.52094280713972
7720,5.53574194835113,5.65773094305061,7.86120616303928,6.49224677577585,2.04672014090014,5.5187291942234
7730,5.55974797115241,5.63616929213397,7.84959186151883,6.48707381506068,2.04880164810833,5.51627691759484
7740,5.58316885879194,5.61451352477373,7.83675943903071,6.48221645714947,2.05102763292823,5.51353718253482
7750,5.60599864645948,5.59277304731185,7.82303028096615,6.47753220259437,2.05339146130124,5.51054512772662
