"Age","Castor","Gagnon","Perche","Desperiers","Labelle","BBmean"
6430,-0.0749233240573337,0.42995130821886,NA,NA,0.175903207880453,0.176977064013993
6440,-0.0709507108514496,0.434308327782934,NA,NA,0.15612667148307,0.173161429471518
6450,-0.0651921658849748,0.43844252815773,NA,NA,0.134941882134822,0.169397414802526
6460,-0.0577968670301374,0.442230822217732,NA,NA,0.114805984789715,0.16641331332577
6470,-0.0489139921591653,0.445550122837426,NA,NA,0.0962655578104049,0.164300562829555
6480,-0.0386927191442866,0.448277342891295,NA,NA,0.0792224962515082,0.162935706666172
6490,-0.0277465682534081,0.450289395253825,NA,NA,0.0635786951676433,0.162040507389353
6500,-0.016730968060731,0.4514631927995,0.724687673721712,NA,0.0492360496134279,0.302163987018477
6510,-0.00560559544390424,0.451675648402806,0.682485348179433,NA,0.0360964546434798,0.291162963945454
6520,0.00567340391670965,0.450803674938226,0.642482175724386,NA,0.0240618053124172,0.280755264972935
6530,0.0171498843407481,0.448724185280246,0.60469233837262,NA,0.0130339966748579,0.270900101167118
6540,0.0288677001478487,0.445322279015336,0.569130018140187,NA,0.00291492378541972,0.261558730272198
6550,0.0408707056576487,0.440958219327408,0.535809397043138,NA,-0.00639351830127941,0.252811200931729
6560,0.0532027551897858,0.435983412067925,0.504744657097524,NA,-0.0149894345306215,0.244735347456153
6570,0.0659077030638974,0.430542279140085,0.475949980319396,NA,-0.0229709298479888,0.237357258168847
6580,0.0790294035996209,0.424779242447085,0.449439548724804,NA,-0.0304361091987632,0.230703021393187
6590,0.0926117111165938,0.418838723892124,0.4252275443298,NA,-0.0374830775283269,0.224798725452548
6600,0.106698479934454,0.412865145378397,0.403328149150434,NA,-0.0442099397820621,0.219670458670305
6610,0.121333564372838,0.407002928809102,0.383755545202757,NA,-0.0507186294452571,0.21534335223486
6620,0.136560818751384,0.401396496087437,0.366523914502821,NA,-0.0574865800648483,0.211748662319198
6630,0.152424097389729,0.396190269116599,0.351647439066676,NA,-0.0648528206889577,0.208852246221011
6640,0.168692257815919,0.391528669799785,0.339140300910372,1.17283923588046,-0.0729005547129425,0.399859981938719
6650,0.184541624065981,0.387556120040193,0.329016682049962,1.16621379792492,-0.0817129855321598,0.397123047709779
6660,0.199885192268855,0.38441704174102,0.321290764501496,1.15958835996938,-0.0913733165419667,0.394761608387756
6670,0.214691551044747,0.382255856805463,0.315976730281024,1.15296292201384,-0.10196475113772,0.39278446180147
6680,0.228929289013862,0.38121698713672,0.313088761404598,1.14596478373602,-0.113570492714777,0.391125865715284
6690,0.242566994796406,0.381444854637987,0.312641039888269,1.13828769533562,-0.126273744668495,0.389733367997957
6700,0.255573257012584,0.382909561165687,0.314336765661796,1.13003133259561,-0.140157710394231,0.38853864120829
6710,0.267916664282602,0.384198870657257,0.315769064904349,1.12129537129897,-0.155305593287342,0.386774875571167
6720,0.279565805226665,0.384851150961575,0.316447220364038,1.11217948722866,-0.171800596743185,0.38424861340755
6730,0.290489268464978,0.384715687653646,0.316395097888114,1.10278335616765,-0.189725924157118,0.380931497203454
6740,0.300655642617747,0.383641766308475,0.31563656332383,1.09320665389891,-0.209164778924496,0.376795169444894
6750,0.310033516305178,0.381478672501065,0.31419548251844,1.08354905620542,-0.230200364440678,0.371811272617884
6760,0.318591478147475,0.378075691806421,0.312095721319196,1.07391023887013,-0.25291588410102,0.365951449208441
6770,0.326298116764844,0.373282109799547,0.309361145573352,1.06438987767603,-0.27739454130088,0.359187341702579
6780,0.33312202077749,0.366947212055447,0.30601562112816,1.05508764840608,-0.302739086102413,0.351686683252954
6790,0.339330222005967,0.358920284149126,0.302083013830873,1.04610322684326,-0.327146886289966,0.343857972107852
6800,0.347032556106937,0.349050611655588,0.297587189528744,1.03753628877052,-0.350411762734749,0.336158976665409
6810,0.356544123559456,0.337187480149838,0.292552014069027,1.02948650997085,-0.372360114597021,0.328682002630431
6820,0.367740685677756,0.323180175206879,0.287001353298973,1.02205356622722,-0.392818341037044,0.321431487874756
6830,0.38049800377607,0.306877982401716,0.280959073065837,1.01533713332258,-0.411612841215081,0.314411870270224
6840,0.39469183916863,0.288130187309353,0.27444903921687,1.00943688703992,-0.428570014291393,0.307627587688676
6850,0.410197953169668,0.266786075504795,0.267495117599327,1.0044525031622,-0.443516259426241,0.301083078001949
6860,0.426892107093415,0.243661588180835,0.260121174060459,1.00048365747239,-0.456277975779887,0.294976110205443
6870,0.444650062254105,0.22155599008837,0.25235107444752,0.997630025753468,-0.466681562512593,0.289901118006174
6880,0.46334757996597,0.200572273925929,0.244208684607762,0.995123528189347,-0.47455341878462,0.285739729580878
6890,0.482860421543241,0.180614603354982,0.235717870388439,0.990450884422241,-0.47971994375623,0.281984767190535
6900,0.50306434830015,0.161587142037,0.227312115452349,0.983556992128093,-0.482007536587685,0.278702612265981
6910,0.523835121550932,0.143394053633452,0.219693326151689,0.974566442859864,-0.481242596439246,0.276049269551338
6920,0.545048502609816,0.125939501805808,0.212937978541715,0.963603828170518,-0.477251522471174,0.274055657731337
6930,0.566580252791035,0.109127650215539,0.207114304667398,0.95079373961302,-0.469860713843732,0.272751046688652
6940,0.588287599714084,0.0928626625241151,0.202290536573712,0.93626076874033,-0.45992145559402,0.271956022391644
6950,0.609530114943376,0.077048702393006,0.198534906305627,0.920129507105414,-0.451898214164506,0.270669003316584
6960,0.629959897433295,0.0615899334836821,0.195915645908117,0.902524546261234,-0.44634049724718,0.26872990516783
6970,0.649466887687556,0.0463905194576135,0.194500987426155,0.883570477760754,-0.443257476794879,0.26613427910744
6980,0.667941026209872,0.0313546239762702,0.19435916290471,0.863391893156936,-0.442658324760444,0.262877676297469
6990,0.685272253503958,0.0163864107011225,0.195558404388757,0.842113384002745,-0.444552213096712,0.258955647899974
7000,0.701350510073529,0.00139004329364037,0.198166943923268,0.819859541851142,-0.448948313756521,0.254363745077012
7010,0.716065736422298,-0.0137303145847059,0.202253013553214,0.796754958255092,-0.45585579869271,0.249097518990638
7020,0.729307873053979,-0.0287423330629252,0.207884845323569,0.772924224767558,-0.465283839858118,0.243218154044813
7030,0.740966860472288,-0.0431828795649227,0.215130671279303,0.748491932941502,-0.477241609205582,0.236832995184518
7040,0.750932639180938,-0.0568868589997145,0.22405872346539,0.723582674329888,-0.491738278687942,0.229989779857712
7050,0.759095149683643,-0.0696898747132853,0.234737233926801,0.69832104048568,-0.508783020258036,0.222736105824961
7060,0.765344332484118,-0.0814275300516196,0.247234434708509,0.67283162296184,-0.528385005868702,0.215119570846829
7070,0.769570128086077,-0.091935428360702,0.261618557855487,0.647239013311332,-0.550553407472778,0.207187772683883
7080,0.771662476993234,-0.101049172986517,0.277957835412705,0.62175991973066,-0.575297397023105,0.199006732425396
7090,0.771511319709304,-0.10860436727505,0.296191712217539,0.597464097635267,-0.602626146472518,0.190787323162909
7100,0.768547478860428,-0.114436614572284,0.314480919948606,0.57468174834252,-0.632202628265427,0.182214180862768
7110,0.762362201314221,-0.118381518224205,0.332199592446663,0.553483692921871,-0.659020148628541,0.174128763966002
7120,0.753134334039406,-0.120274681576797,0.349339142087804,0.533940752442775,-0.681580710479807,0.166911767302676
7130,0.741042851441484,-0.119951707976045,0.365890981248127,0.516123747974685,-0.700076325769209,0.160605909383808
7140,0.726266727925953,-0.117248200767934,0.381846522303726,0.500103500587055,-0.714699006446735,0.155253908720413
7150,0.708984937898315,-0.111999763298447,0.397197177630697,0.485950831349338,-0.725640764462371,0.150898483823506
7160,0.689376455764068,-0.10404199891357,0.411934359605136,0.473736561330988,-0.733093611766102,0.147582353204104
7170,0.667620255928713,-0.093243143596845,0.426049480603138,0.463531511601458,-0.737249560307915,0.14534170884571
7180,0.64389531279775,-0.0804389348140884,0.439533953000798,0.455406503230202,-0.738300622037796,0.144019242435373
7190,0.618380600776679,-0.0661899543972033,0.452379189174213,0.449432357286674,-0.736438808905732,0.143512676786926
7200,0.591255094270999,-0.0506755155288208,0.464576601499478,0.445679894840328,-0.731856132861708,0.143795988444055
7210,0.562697767686211,-0.0340749313915718,0.476117602352688,0.444219936960616,-0.72474460585571,0.144843153950447
7220,0.532887595427814,-0.0165675151680873,0.48699360410994,0.445123304716992,-0.715296239837725,0.146628149849787
7230,0.502003551901309,0.00166741995900158,0.497196019147328,0.448460819178911,-0.70370304675774,0.149124952685762
7240,0.470224611512195,0.020450560807064,0.506716259840948,0.454303301415825,-0.690157038565739,0.152307539002059
7250,0.439133714650951,0.0396025941934688,0.515545738566897,0.462721572497188,-0.674850227211709,0.156430678539359
7260,0.412066756261187,0.0589442069355851,0.523675867701268,0.473786453492454,-0.657978326160413,0.162098991646016
7270,0.38882555084986,0.078296085850782,0.531098059620159,0.487568765471077,-0.641492087664852,0.168859274825405
7280,0.369050304533699,0.0974789177564283,0.537803726699664,0.504132289742033,-0.626759008790846,0.176341245988196
7290,0.352381223429435,0.116313389469893,0.544262310542891,0.521511400707174,-0.613552896328495,0.18418308556418
7300,0.338458513653797,0.134620187808545,0.551650861868895,0.538088296686395,-0.601647557067899,0.192234060589947
7310,0.326922381323514,0.152219999589754,0.560047104008201,0.553811157007973,-0.590816797799161,0.200436768826056
7320,0.317413032555316,0.168933511630889,0.56947599537063,0.568628161000184,-0.580834425312381,0.208723255048928
7330,0.309570673465934,0.184413463557478,0.579962494366,0.582487487991306,-0.57147424639766,0.216991974596611
7340,0.303035510172096,0.19752213829104,0.591531559404131,0.595337317309615,-0.5625100678451,0.224983291466356
7350,0.297447748790532,0.208189160428488,0.604208148894841,0.607125828283389,-0.553715696444801,0.23265103799049
7360,0.292447595437971,0.216548346678269,0.618017221247951,0.617801200240905,-0.544864938986864,0.239989884923646
7370,0.287675256231144,0.222733513748829,0.63298373487328,0.627311612510438,-0.53573160226139,0.24699450302046
7380,0.28277093728678,0.226878478348616,0.649132648180647,0.635605244420267,-0.526089493058481,0.253659563035566
7390,0.277374844721608,0.229117057186075,0.666488919579871,0.642630275298668,-0.515712418168237,0.259979735723597
7400,0.271040851094568,0.229583066969652,0.685077507480772,0.648334884473919,-0.50437418438076,0.26593242512763
7410,0.263166006122443,0.228410324407796,0.704923370293169,0.652667251274295,-0.49184859848615,0.271463670722311
7420,0.253926146505989,0.225732646208952,0.726051466426881,0.655575555028075,-0.477909467274509,0.276675269379078
7430,0.243598192495201,0.221683849081566,0.748486754291728,0.657007975063535,-0.462959800406882,0.28156339410503
7440,0.232459064340074,0.216397749734086,0.772254192297529,0.656912690708951,-0.448275702483373,0.285949598919454
7450,0.220785682290602,0.210008164874958,0.797378738854103,0.655237881292602,-0.433903658473177,0.289901361767818
7460,0.208854966596779,0.202648911212628,0.823885352371271,0.651931726142764,-0.419842619424499,0.293495667379788
7470,0.196943837508601,0.194453805455543,0.85179899125885,0.646942404587713,-0.406091536385541,0.296809500485033
7480,0.18532921527606,0.185556664312149,0.88110794799805,0.640218095955727,-0.392649360404507,0.299912512627496
7490,0.174288020149154,0.176665758836562,0.910456267930334,0.63221949465233,-0.3795150425296,0.302822899807756
7500,0.164097172377874,0.169221490413813,0.939103914462315,0.624189909407823,-0.366687533809024,0.30598499057056
7510,0.155033592212217,0.163232207677451,0.966989899282538,0.616216504507554,-0.354165785290982,0.309461283677755
7520,0.147374199902176,0.158640438407391,0.994053234079545,0.608330361683886,-0.341948748023677,0.313289897209864
7530,0.141395915697746,0.155388710383548,1.02023293054188,0.600562562669183,-0.330035373055313,0.317508949247409
7540,0.137375659848922,0.153419551385835,1.04546800035809,0.59294418919581,-0.318424611434093,0.322156557870913
7550,0.135535060141859,0.152675489194168,1.06969745521672,0.585506322996128,-0.30711541420822,0.327259782668131
7560,0.135032885520684,0.153099051588461,1.09286030680631,0.578280045802502,-0.296106732425899,0.332633111458412
7570,0.135328869646645,0.154632766348629,1.11489556681541,0.571296439347296,-0.285397517135331,0.338151225004529
7580,0.136200885668054,0.157219161254586,1.13574224693255,0.564586585362873,-0.274986719384722,0.343752431966668
7590,0.137426806733219,0.160800764086247,1.15533935884629,0.558181565581596,-0.264637455870372,0.349422207875396
7600,0.138784505990451,0.165320102623526,1.17362591424517,0.552112461735829,-0.253153702043902,0.355337856510214
7610,0.140051856588061,0.170719704646338,1.19054092481772,0.546410355557936,-0.24066546991956,0.361411474338099
7620,0.141006731674359,0.176942097934596,1.20602340225251,0.54110632878028,-0.22752468869501,0.367510774389346
7630,0.141427004397655,0.183929810268217,1.22001235823806,0.536231463135224,-0.214083287567914,0.373503469694248
7640,0.141090547906259,0.191625199620072,1.23244680446292,0.531816840355133,-0.200693195735935,0.37925723932169
7650,0.139775235348481,0.199266317291231,1.24326575261565,0.52789354217237,-0.187706342396736,0.384498901006199
7660,0.137258939872632,0.206182444901583,1.25240821438477,0.524492650319298,-0.17547465674798,0.388973518546061
7670,0.133319534627022,0.212388522776235,1.25981320145884,0.521645246528281,-0.164350067987329,0.39256328748061
7680,0.127734892759961,0.217899491240297,1.26554048362166,0.519382412531683,-0.154684505312447,0.395174554968231
7690,0.12028288741976,0.222730290618876,1.27002681654639,0.517756564699685,-0.146829897920996,0.396793332272742
7700,0.110743192328885,0.226895861237079,1.27335163797144,0.516984027472454,-0.141138175010639,0.397367308799845
7710,0.0998550817981998,0.230411143420016,1.27555323959623,0.517183187921776,-0.137961265779039,0.397008277391437
7720,0.0884601095699541,0.233291077492795,1.27666991312014,0.518440062610894,-0.137651099423858,0.395842012673984
7730,0.076712352157316,0.235550603780522,1.27673995024256,0.520840668103052,-0.140559605142761,0.393856793828137
7740,0.0647658860734531,0.237204662608308,1.27580164266288,0.524471020961491,-0.147038712133408,0.391040900034544
7750,0.0527747878315332,0.238268194301258,1.27389328208049,0.529417137749456,-0.157352319269228,0.387400216538703
7760,0.0408931339447242,0.238756139184483,1.2710531601948,0.535765035030189,-0.169760970520883,0.383341299566662
7770,0.0292750009261935,0.238683437583089,1.26731956870518,0.543600729366933,-0.183285903201501,0.37911856667598
7780,0.0180744652891092,0.238065029822185,1.26273079931104,0.553010237322931,-0.197684929028571,0.374839120543338
7790,0.00744560354663891,0.236915856226879,1.25732514371176,0.564079575461426,-0.212715859719584,0.370610063845423
7800,-0.00245750778804975,0.235235681459538,1.25114089360673,0.576894760345661,-0.22813650699203,0.36653546412637
7810,-0.0114807922017889,0.232750364881027,1.24421634069535,0.591541808538879,-0.243704682563397,0.362664607870014
7820,-0.0194701731814109,0.229310046427901,1.23658977667701,0.608106736604323,-0.259178198151176,0.35907163767533
7830,-0.0262715742137479,0.224857787428877,1.2282994932511,0.626675561105236,-0.274314865472857,0.355849280419722
7840,-0.0317309187856322,0.219336649212672,1.21938378211702,0.64733429860486,-0.28887249624593,0.353090262980598
7850,-0.035694130383896,0.212689693108002,1.20988093497415,0.67016896566644,-0.302608902187884,0.350887312235362
7860,-0.0391268139018778,0.204859980443583,1.19982924352189,0.695265578853217,-0.315281895016209,0.34910921878012
7870,-0.0442059721992637,0.195790572548131,1.1892682255066,0.722710154728435,-0.326649286448395,0.347382738827102
7880,-0.0510518044784633,0.185424530750363,1.17858023606381,0.752588709855337,-0.336468888201932,0.345814556797822
7890,-0.0597261470522034,0.173704916378995,1.16804955117986,0.784967186848675,-0.344498511994309,0.344499399072203
7900,-0.070290836233211,0.160574790762743,1.15767945876223,0.81831518060403,-0.350495969543017,0.343156524870556
7910,-0.0828077083342129,0.145977215230324,1.1474732467184,0.851525590571409,-0.354219072565545,0.341589854324076
7920,-0.0973385996679361,0.129855251110454,1.13743420295585,0.884444297323942,-0.356701514850151,0.339538727374431
7930,-0.113945346547107,0.112151959731849,1.12756561538204,0.916917181434759,-0.359167237195108,0.336704434561286
7940,-0.132689785284454,0.0928104024232255,1.11787077190445,0.948790123476988,-0.361540324746635,0.333048237554714
7950,-0.153633752192702,0.0717736405133002,1.10835296043055,0.979909004023759,-0.363744547941983,0.328531460966586
7960,-0.176839083584579,0.0495716295312995,1.09901546886783,1.0101197036482,-0.365703677218404,0.32323280824887
7970,-0.202367615772812,0.0291852806224422,1.08986158512375,1.03926810292345,-0.367341483013148,0.317721173976737
7980,-0.230281185070128,0.0112097673362812,1.08089459710579,1.06720008242263,-0.368581735763466,0.312088305206221
7990,-0.260641627789253,-0.00415382803772402,1.07211779272143,1.09376152271886,-0.369348205906609,0.306347130741341
8000,-0.293510780242915,-0.0167044232101137,1.06353445987813,1.11879830438529,-0.369564663879828,0.300510579386114
8010,-0.328223468111947,-0.0262409358914282,1.05514788648338,1.14215630799504,-0.369154880120374,0.294736982070935
8020,-0.36165608093508,-0.032562283792208,1.04696136044465,1.16368141412124,-0.368042625065497,0.289676356954621
8030,-0.393602041132048,-0.0354673846229931,1.03897816966941,1.18321950333702,-0.366151669152449,0.285395315619788
8040,-0.424245537622864,-0.0347551560943242,1.03120160206514,1.20061645621551,-0.36340578281848,0.281882316348995
8050,-0.45377075932754,-0.0302245159167414,1.02363494553931,1.21571815332983,-0.359728736500842,0.279125817424803
8060,-0.48236189516609,-0.0216743818007852,1.01628148799939,1.22837047525313,-0.355044300636785,0.277114277129772
8070,-0.510203134058527,-0.00890367145699578,1.00898697669058,1.23841930255852,-0.34927624566356,0.275804645614004
8080,-0.537478664924864,0.0082886974040865,1.00081067067641,1.24571051581914,-0.342410452083203,0.274984153378314
8090,-0.564372676685114,0.0301038070719212,0.991601422533819,1.25008999560812,-0.334621745374326,0.274560160630884
8100,-0.59106935825929,0.0567427398359681,0.981365760516457,1.25138017346248,-0.326008197521205,0.274482223606882
8110,-0.617752898567406,0.0884065779856868,0.970110212877978,1.24952744891205,-0.316660571837598,0.274726153874142
8120,-0.644607486529474,0.123478111511745,0.957841307872033,1.24464311049219,-0.306669631637262,0.274937082341847
8130,-0.671817311065507,0.158388887008813,0.944565573752274,1.23684126715416,-0.296126140233954,0.274370455323157
8140,-0.69956656109552,0.192923614718643,0.930289538772353,1.2262360278492,-0.285120860941431,0.272952351860649
8150,-0.728039425539523,0.226961953677872,0.915019731185921,1.21294150152857,-0.273744557073451,0.270627840755878
8160,-0.757353091146204,0.260383562923137,0.898762679246632,1.19707179714351,-0.262087991943769,0.267355391244662
8170,-0.786586252099421,0.293068101491073,0.881524911208135,1.17874102364529,-0.250241928866144,0.263301171075786
8180,-0.814807127997495,0.324895228418316,0.863312955324085,1.15806328998514,-0.238297131154332,0.258633442915142
8190,-0.84126072434416,0.355744602741502,0.844133339848131,1.13515270511432,-0.226344362122091,0.253485112247541
8200,-0.86519204664315,0.385495883497269,0.823992593033927,1.11012337798409,-0.214474385083178,0.247989084557791
8210,-0.885846100398199,0.414028729722251,0.802897243135124,1.08308941754569,-0.20277796335135,0.242278265330702
8220,-0.90246789111304,0.441222800453086,0.780853818405373,1.05416493275037,-0.191345860240363,0.236485560051085
8230,-0.914302424291408,0.466957754726408,0.757868847098327,1.02346403254939,-0.180268839063976,0.230743874203748
8240,-0.920594705437036,0.491113251578855,0.733948857467638,0.991100825893991,-0.169671390064461,0.225179367887797
8250,-0.920589740053659,0.513568950047063,0.709100377766957,0.957189421735433,-0.159896217957603,0.219874558307638
8260,-0.91353253364501,0.534204509167667,0.683329936249937,0.921843929024965,-0.151100135871221,0.214949140985268
8270,-0.898668091714824,0.552881624853411,0.655694068029133,0.885178456713837,-0.143391718108617,0.210338867954588
8280,-0.875241419766834,0.566219637147026,0.625105660065212,0.8473071137533,-0.136879538973095,0.205302290445122
8290,-0.842497523304774,0.572069736239266,0.591748959117542,0.808344009094606,-0.13167217276796,0.199598601675736
8300,-0.799681407832378,0.570862303201501,0.555812552665371,0.768509740257629,-0.127878193796512,0.193524998899122
8310,-0.746087154893126,0.563027719105099,0.517485028187949,0.728503743056654,-0.125606176362057,0.187464631818903
8320,-0.68612064835892,0.548996365021429,0.476954973164523,0.688409625609286,-0.124964694767898,0.180655124133684
8330,-0.623377889327041,0.529198622021861,0.434410975074341,0.64819855140354,-0.126062323317337,0.172473587171073
8340,-0.558367949224882,0.504064871177764,0.390041621396653,0.607841683927431,-0.129007636313679,0.162914518192657
8350,-0.491599899479839,0.474025493560507,0.344035499610706,0.567310186668973,-0.133909208060226,0.151972414460024
8360,-0.423582811519306,0.43951087024146,0.29658119719575,0.526575223116182,-0.140875612860282,0.139641773234761
8370,-0.354825756770676,0.400951382291992,0.247867301631032,0.485607956757071,-0.15001542501715,0.125917091778454
8380,-0.285837806661344,0.358777410783472,0.198082400395801,0.444379551079656,-0.161437218834134,0.11079286735269
8390,-0.217128032618704,0.313419336787269,0.147415080969306,0.402861169571952,-0.175249568614536,0.0942635972190574
8400,-0.14920550607015,0.265307541374753,0.0960539308307948,0.361023975721971,-0.191531309052069,0.07632972656106
8410,-0.0825792984430769,0.214872405617293,0.0441875374595157,0.318839133017731,-0.209214460624838,0.057221063405325
8420,-0.0177584811648782,0.162544310586257,-0.00799551166528284,0.276277804947245,-0.227573164245864,0.0370989916914955
8430,0.044747874337052,0.108768263169825,-0.060306629064352,0.233311154998527,-0.246405884458954,0.0160229557964196
8440,0.104430696635319,0.0540809681019528,-0.112557227258444,0.189910346659593,-0.265511085807914,-0.00592926033389863
8450,0.160780914302529,-0.00125995946901908,-0.164558718768309,0.146046543418457,-0.284687232836551,-0.0287356906705786
8460,0.213289455911288,-0.0570676916584715,-0.216103006352324,0.101690908763133,-0.303732790088669,-0.0523846246850085
8470,0.261862816587986,-0.113155400581786,-0.266821388954051,0.0568146061816371,-0.322446222108075,-0.0767491177748577
8480,0.30700133973153,-0.169336258354344,-0.316541268480896,0.0113887991619832,-0.340625993438576,-0.10162267627606
8490,0.348796639201789,-0.225423437091526,-0.365149128032099,-0.034615348807814,-0.358070568623976,-0.126892368670725
8500,0.387333394133977,-0.281230108908715,-0.412531450706899,-0.0812142560570774,-0.374578412208082,-0.152444166749359
8510,0.422696283663307,-0.336569445921291,-0.458574719604533,-0.127949152411222,-0.389947988734701,-0.178069004601688
8520,0.454969986924994,-0.391254620244635,-0.503165417824242,-0.174514378547445,-0.403977762747637,-0.203588438487793
8530,0.484239183054251,-0.44509880399413,-0.546190028465263,-0.220824936230769,-0.416466198790698,-0.228868156885322
8540,0.510588551186293,-0.497915169285156,-0.587535034626837,-0.266795827226219,-0.427211761407689,-0.253773848271922
8550,0.534102770456334,-0.549516888233095,-0.627086919408201,-0.31234205329882,-0.436012915142416,-0.27817120112524
8560,0.554866519999587,-0.599717132953327,-0.664732165908594,-0.357378616213596,-0.442668124538684,-0.301925903922923
8570,0.572964478951268,-0.648329075561235,-0.700357257227256,-0.401820517735571,-0.446497313078732,-0.324807936930305
8580,0.588481326446589,-0.6951658881722,-0.733848676463424,-0.44558275962977,-0.446883004899628,-0.346599800543687
8590,0.601501741620765,-0.739499277860074,-0.765092906716339,-0.488580343661217,-0.443990634432782,-0.367132284209929
8600,0.61211040360901,-0.779199511782163,-0.793976431085238,-0.530728271594936,-0.437989450097857,-0.385956652190237
8610,0.620391991546538,-0.814330072440237,-0.820385732669361,-0.571941545195953,-0.429048700314518,-0.403062811814706
8620,0.626410108573889,-0.845189275676053,-0.844207294567947,-0.61213516622929,-0.417337633502432,-0.418491852280367
8630,0.630197997680443,-0.87207543733137,-0.865327599880234,-0.651224136459973,-0.403025498081263,-0.432290934814479
8640,0.631885103514738,-0.895286873247946,-0.883633131705461,-0.689123457653025,-0.386281542470675,-0.444487980312474
8650,0.631608633889892,-0.91512189926754,-0.899010373142867,-0.725748131573473,-0.367275015090335,-0.455109357036864
8660,0.629505796619025,-0.931878831231908,-0.912198616009598,-0.761013159986338,-0.346175164359907,-0.464351994993745
8670,0.625713799515256,-0.94585598498281,-0.924821230376974,-0.794833544656647,-0.323151238699056,-0.472589639840046
8680,0.620369850391702,-0.957351676362004,-0.936903540644549,-0.827124287349423,-0.298372486527448,-0.479876428098344
8690,0.613611157061483,-0.966664221211247,-0.948426006004162,-0.857800389829692,-0.272008156264747,-0.486257523249673
8700,0.605574927337718,-0.974091935372298,-0.959369085647654,-0.886776853862476,-0.244227496330618,-0.491778088775066
8710,0.596398369033525,-0.979933134686915,-0.969713238766862,-0.913670314555352,-0.215199755144727,-0.496423614824066
8720,0.586218689962023,-0.984486134996857,-0.979438924553627,-0.938035014964974,-0.185094181126738,-0.500167113136035
8730,0.575173097936332,-0.98804925214388,-0.988526602199788,-0.95997424840709,-0.154421203722006,-0.503159641707287
8740,0.563398800769569,-0.990920801969745,-0.996956730897183,-0.979597904834227,-0.124528702934738,-0.505721067973265
8750,0.551033006274854,-0.99307261272943,-1.00470976983765,-0.997015874198914,-0.0957416840693416,-0.507901386912097
8760,0.538212922265305,-0.994168865934237,-1.01176617821304,-1.01233804645368,-0.0682927888715928,-0.509670591441447
8770,0.525126835741468,-0.994306447174742,-1.01810641521517,-1.02567431155104,-0.0424146590872682,-0.511074999457351
8780,0.512237738181235,-0.993588396522841,-1.0237109400359,-1.03713455944354,-0.0183399364621437,-0.512107218856638
8790,0.499412061991108,-0.992117754050435,-1.02856021186706,-1.0468286800837,0.00369873725800385,-0.512879169350416
8800,0.486383415500052,-0.98999755982942,-1.03263468990049,-1.05486656342404,0.0234687203273988,-0.513529335465299
8810,0.472885407037033,-0.987330853931695,-1.03591483332803,-1.0613580994171,0.0407373710002644,-0.514196201727905
8820,0.458651644931015,-0.98422067642916,-1.03838110134152,-1.0664131780154,0.0552720475308249,-0.515018252664846
8830,0.443415737510964,-0.980770067393712,-1.04001395313279,-1.07014168917146,0.0668401081733039,-0.51613397280274
8840,0.426911293105845,-0.977082066897249,-1.0407938478937,-1.07265352283783,0.0752089111819247,-0.517681846668201
8850,0.408871920044623,-0.973259715011671,-1.04073439419053,-1.07405856896702,0.0801458148109114,-0.519806988662736
8860,0.389031226656264,-0.969406051808876,-1.04054582331867,-1.07446671751156,0.0814181773144877,-0.522793837733669
8870,0.367122821269732,-0.965624117360761,-1.04050862965165,-1.07398785842398,0.0787933569468776,-0.526840885443955
8880,0.342880312213994,-0.962016951739227,-1.0406051381044,-1.0727318816568,0.0720387119623045,-0.532086989464826
8890,0.316037307818013,-0.95868759501617,-1.04081767359186,-1.07080867716256,0.0614691591708332,-0.538561495756348
8900,0.286327416410756,-0.955743134427021,-1.04112856102895,-1.06832813489378,0.0521942442008401,-0.54533563394763
8910,0.253484246321187,-0.953549554321128,-1.04152012533059,-1.06544741566734,0.0454457873307756,-0.552317412333419
8920,0.217281744486541,-0.952396717411674,-1.04197469141172,-1.0624560248043,0.0411317736851584,-0.559682783091199
8930,0.179297180302591,-0.952428350354249,-1.04247458418727,-1.0593893899234,0.0391601883885075,-0.567166991154764
8940,0.140546690638073,-0.953788179804444,-1.04300212857216,-1.05625094668565,0.0394390165653417,-0.574611109571769
8950,0.101154616761303,-0.95661993241785,-1.04353964948132,-1.05304413075204,0.0418762433401797,-0.582034570509946
8960,0.0612452999406029,-0.961067334850058,-1.04406947182968,-1.04977237778356,0.0463798538375408,-0.589456806137031
8970,0.0209430814442908,-0.967274113756658,-1.04457392053217,-1.0464391234412,0.0528578331819439,-0.596897248620759
8980,-0.0196276974593136,-0.975383995793241,-1.04503532050372,-1.04304780338595,0.0612181664979078,-0.604375330128863
8990,-0.0603426955018909,-0.985540707615397,-1.04543599665925,-1.0396018532788,0.0713688389099514,-0.611910482829078
9000,-0.101077571415122,-0.997887975878718,-1.0457582739137,-1.03610470878075,0.0832178355425933,-0.619522138889139
9010,-0.141707983930687,-1.01256952723879,-1.04598447718198,-1.03255980555279,0.096673141520353,-0.627229730476781
9020,-0.182109591780267,-1.02972908835122,-1.04609693137904,-1.02897057925591,0.111642741967749,-0.635052689759737
9030,-0.222158053695543,-1.04951038587158,-1.0460779614198,-1.0253404655511,0.1280346220093,-0.643010448905743
9040,-0.261729028408195,-1.07205714645546,-1.04590989221918,-1.02167290009935,0.145756766769526,-0.651122440082533
