"Age","Lili","Pasdefond","Francis","Clo","BBmean"
3050,1.50762627657686,-0.269177497114136,0.135468314501558,-1.50877618697524,-0.0337147732527386
3060,1.53226728596951,-0.263712367249966,0.14017659044658,-1.49590510342327,-0.0217933985642877
3070,1.55611406428327,-0.256689115435251,0.145939532169667,-1.48343869794581,-0.00951855423203139
3080,1.57937881300948,-0.247802368132275,0.152644357343686,-1.47140286862779,0.00320448339827423
3090,1.60227373363945,-0.236746751803322,0.160178283641504,-1.45982351355414,0.016470437980873
3100,1.62501102766452,-0.223216892910676,0.168428528735986,-1.4487265308098,0.0303740331700087
3110,1.64780289657601,-0.207290790313921,0.176526441802028,-1.43813781847969,0.0447251823961078
3120,1.67086154186523,-0.19074872281318,0.182177680462866,-1.42808327464873,0.0585518062165466
3130,1.69439916502352,-0.174177816435704,0.185330481370717,-1.41858879740187,0.0717407581391651
3140,1.71719177924485,-0.157955048269069,0.186092845838794,-1.40914943364399,0.084045035792646
3150,1.73693927522467,-0.142457395400851,0.184572775180311,-1.39441059760374,0.0961610143500973
3160,1.75343961500956,-0.128061834918626,0.180878270708482,-1.37341006593576,0.108211496215914
3170,1.76651906557355,-0.115145343909969,0.175117333736521,-1.34669407831128,0.119949244272205
3180,1.77600389389066,-0.104084899462458,0.16739796557764,-1.31480887440153,0.13112702140108
3190,1.78172036693493,-0.0952574786636688,0.157828167545055,-1.27830069387772,0.14149759048465
3200,1.78349475168038,-0.0890400586011765,0.146515940951978,-1.23771577641109,0.150813714405023
3210,1.78115331510103,-0.0858096163625576,0.133569287111623,-1.19360036167286,0.158828156044311
3220,1.77452232417092,-0.0859431290353883,0.119096207337204,-1.14650068933425,0.165293678284622
3230,1.76342804586407,-0.089406744290245,0.103204702941934,-1.0969629990665,0.170065751362316
3240,1.74769674715451,-0.0936470013784698,0.0860027752390281,-1.04553353054082,0.173629747618562
3250,1.72715469501627,-0.0981699628696372,0.0675984255416986,-0.992758523428451,0.17595615856497
3260,1.70162815642337,-0.102992437377206,0.0480996551631597,-0.939184217400608,0.176887789202178
3270,1.67021719565087,-0.108131233514636,0.027614465416625,-0.885357853892088,0.176085643415193
3280,1.62987976233368,-0.113603159895385,0.00625085761530814,-0.835817214387648,0.171677561416489
3290,1.58090708959373,-0.119425025132913,-0.0158831669275771,-0.793924186184903,0.162918677837085
3300,1.52400315301453,-0.125613637840679,-0.0386796068988172,-0.75884116802238,0.150217185063165
3310,1.4598719281796,-0.132185806632141,-0.0620304609851984,-0.729730558638605,0.133981275480914
3320,1.38921739067244,-0.139158340120759,-0.0858277278735071,-0.705754756772107,0.114619141476518
3330,1.31274351607657,-0.146548046919991,-0.109195136697164,-0.686076161161409,0.0927310428245021
3340,1.2311542799755,-0.154371735643297,-0.128947647259006,-0.669857170545041,0.0694944316320392
3350,1.14515365795274,-0.162558579588,-0.144970271626034,-0.656260183661529,0.0453411557692945
3360,1.0554456255918,-0.170201608428264,-0.157517657901028,-0.644447599249398,0.0208196900032781
3370,0.9627341584762,-0.177049049321282,-0.166844454186769,-0.633581816047176,-0.00368529026975682
3380,0.867723232189443,-0.183090809463626,-0.173205308586036,-0.62282523279339,-0.027849529663402
3390,0.771116822315045,-0.188316796051868,-0.176854869201609,-0.611340248226565,-0.0513487727912493
3400,0.674001538956065,-0.19271691628258,-0.178047784136269,-0.59828926108523,-0.0737631056370034
3410,0.583473104314287,-0.196281077352335,-0.177038701492795,-0.58282947193397,-0.0931690366162034
3420,0.501394320042752,-0.198999186457704,-0.174082269373969,-0.565013200334249,-0.109175084030793
3430,0.427002799544435,-0.20086115079526,-0.16943313588257,-0.545947125793887,-0.122309653231821
3440,0.359536156222308,-0.201856877561576,-0.163345949121378,-0.526778442662483,-0.133111278280782
3450,0.298232003479343,-0.201976273953223,-0.156075357193174,-0.508654345289637,-0.142118493239173
3460,0.242327954718515,-0.201209247166773,-0.147876008200738,-0.492722028024949,-0.149869832168486
3470,0.191061623342796,-0.19969719377493,-0.139002550246849,-0.480128685218019,-0.156941701474251
3480,0.143670622755159,-0.200067367355369,-0.129709631434288,-0.472021511218447,-0.164531971813236
3490,0.0993925663585764,-0.203125145001371,-0.120251899865836,-0.469547700375833,-0.173383044721116
3500,0.0574650675560218,-0.208670165066398,-0.110884003644272,-0.473854447039777,-0.183985887048606
3510,0.017125739750468,-0.216502065903909,-0.101860590872376,-0.486088945559878,-0.196831465646424
3520,-0.0223878036551121,-0.226420485867368,-0.0934363096529292,-0.507398390285737,-0.212410747365286
3530,-0.0618379492577454,-0.238225063310234,-0.0858658080887112,-0.538929975566953,-0.231214699055911
3540,-0.102408283297205,-0.251715436585968,-0.0794037342825023,-0.581407574438506,-0.253733757151045
3550,-0.144168085031191,-0.266691244048031,-0.074388002574515,-0.628644511750697,-0.278472960851109
3560,-0.186141121455348,-0.282952124049885,-0.0714337577933123,-0.677693020336721,-0.304555005908817
3570,-0.227350982691152,-0.300297714944991,-0.070523434715476,-0.727825435746702,-0.33149939202458
3580,-0.266821258860079,-0.318527655086808,-0.0715407462469541,-0.778314093530765,-0.358800938431152
3590,-0.303575540083604,-0.337365949047383,-0.0743694052936949,-0.828431329239038,-0.38593555591593
3600,-0.336637416483204,-0.35397327095713,-0.0788931247616464,-0.877449478421643,-0.411738322655906
3610,-0.365030478180353,-0.367364772387484,-0.0849956175567567,-0.924640876628708,-0.435507936188325
3620,-0.387778315296527,-0.378054435692606,-0.0925605965849741,-0.969277859410356,-0.456917801746116
3630,-0.403904517953203,-0.386556243226655,-0.101471774752246,-1.01063276231671,-0.475641324562205
3640,-0.412432676271855,-0.393384177343791,-0.111612864964522,-1.04797792089791,-0.491351909869519
3650,-0.412386380373961,-0.399052220398175,-0.122867580127749,-1.08058567070406,-0.503722962900986
3660,-0.402789220380994,-0.404074354743964,-0.135119633147875,-1.1077283472853,-0.512427888889533
3670,-0.385041631997165,-0.408964562735321,-0.148252736930849,-1.12867828619175,-0.517734304463771
3680,-0.365980262518391,-0.414236826726405,-0.162150604382618,-1.14441384528193,-0.521695384727336
3690,-0.346412303079292,-0.420405129071375,-0.176696948409131,-1.1569762887389,-0.525122667324674
3700,-0.326675246145704,-0.427983452124391,-0.191775481916336,-1.16660452563772,-0.528259676456038
3710,-0.307106584183462,-0.437434211700233,-0.207269917810181,-1.17353050748207,-0.531335305293988
3720,-0.288043809658406,-0.442521368540967,-0.223063968996614,-1.17798618577562,-0.532903833242902
3730,-0.26982441503637,-0.439434052009647,-0.239041348381583,-1.18020351202203,-0.532125831862408
3740,-0.252785892783191,-0.429258302224479,-0.255085768871036,-1.18041443772498,-0.52938610040092
3750,-0.237265735364706,-0.413080159303666,-0.271080943370922,-1.17885091438812,-0.525069438106853
3760,-0.223601435246752,-0.391985663365413,-0.286910584787188,-1.17574489351513,-0.519560644228621
3770,-0.212130484895165,-0.367060854527925,-0.302363000875875,-1.17132832660968,-0.513220666727161
3780,-0.203190376775781,-0.339391772909406,-0.316546178596517,-1.16583316517544,-0.506240373364285
3790,-0.197118603354438,-0.310064458628062,-0.329372004176164,-1.15949136071607,-0.499011606718683
3800,-0.193917470322612,-0.280164951802096,-0.340970638710117,-1.15253486473524,-0.491896981392516
3810,-0.190541217438839,-0.250779292549714,-0.351472243293675,-1.1453801107751,-0.484543216014333
3820,-0.186101841031616,-0.22299352098912,-0.361006979022138,-1.13888331714939,-0.477246414548067
3830,-0.180500013311489,-0.197893677238519,-0.369705006990807,-1.13291428163484,-0.470253244793914
3840,-0.173636406489008,-0.174597038776162,-0.37769648829498,-1.12723049020009,-0.463290105940059
3850,-0.165411692774719,-0.151693131202262,-0.385111584029957,-1.12158942881376,-0.455951459205174
3860,-0.155726544379172,-0.129476366817964,-0.392080455291039,-1.11574858344449,-0.448257987483165
3870,-0.144481633512914,-0.108241157924413,-0.398733263173524,-1.1094654400609,-0.440230373667939
3880,-0.131577632386493,-0.0882819168227525,-0.405200168772714,-1.10249748463164,-0.431889300653401
3890,-0.116915213210457,-0.0698930558141287,-0.411611333183908,-1.09460220312534,-0.423255451333458
3900,-0.100395048195355,-0.053368987199686,-0.418096917502405,-1.08553708151062,-0.414349508602016
3910,-0.0819178095517339,-0.0390041232805692,-0.424787082823505,-1.07505960575612,-0.405192155352981
3920,-0.0613841694901425,-0.0270928763579232,-0.431811990242508,-1.06292726183046,-0.395804074480259
3930,-0.0387078516567002,-0.0179296587328927,-0.439301800854715,-1.04889753570229,-0.38620921173665
3940,-0.0155308779735662,-0.0118088827066228,-0.447386675755424,-1.03278943251626,-0.376878967237968
3950,0.00700892551469663,-0.00902496058025805,-0.456196776039935,-1.01618870671591,-0.368600379455351
3960,0.0289905305421021,-0.00783876985353917,-0.465862262803549,-1.00001206693238,-0.361180642261841
3970,0.0504929088426639,-0.0057558955318242,-0.476513297141565,-0.984433953188931,-0.354052559254914
3980,0.0715950321503958,-0.00322694111548194,-0.488280040149283,-0.96962880550883,-0.3473851886558
3990,0.0923758721993116,-0.000724533126639053,-0.501236418644068,-0.955771063915335,-0.341339035871683
4000,0.112914400723425,0.00127870191257787,-0.514644166599477,-0.943035168431706,-0.335871558098795
4010,0.13328958945675,0.00231013748004217,-0.528216378758281,-0.931595559081205,-0.331053052725674
4020,0.1535804101333,0.00189714705362722,-0.541925933672257,-0.921626675887092,-0.327018763093105
4030,0.173865834487089,-0.000432895888793597,-0.555745709893179,-0.913302958872628,-0.323903932541878
4040,0.194224834252131,-0.00515261786934692,-0.569648585972823,-0.906798848061074,-0.321843804412778
4050,0.214736381162439,-0.0127346454101594,-0.583607440462965,-0.902288783475692,-0.320973622046594
4060,0.235479446952027,-0.0236516050333576,-0.597595151915381,-0.89994720513974,-0.321428628784113
4070,0.254579610652577,-0.0383761232610682,-0.611584598881846,-0.899948553076482,-0.323832416141705
4080,0.268242385757684,-0.0564514419221321,-0.625548659914135,-0.90150252166577,-0.328815059436088
4090,0.276786251534004,-0.0760483915724441,-0.639460213564025,-0.902895188941584,-0.335404385636012
4100,0.280659146202929,-0.0967457631152433,-0.653292138383291,-0.903814505906145,-0.343298315300438
4110,0.280309007985854,-0.11816686483915,-0.667017312923708,-0.903972733123663,-0.352211975725167
4120,0.276183775104173,-0.139935005032785,-0.680608615737052,-0.903082131158352,-0.361860494206004
4130,0.268731385779281,-0.161673491984768,-0.694038925375099,-0.900854960574421,-0.371958998038752
4140,0.258399778232572,-0.183005633983719,-0.707281120389624,-0.897003481936085,-0.382222614519214
4150,0.24563689068544,-0.20355473931826,-0.720308079332403,-0.891239955807555,-0.392366470943194
4160,0.23089066135928,-0.22294411627701,-0.733092680755212,-0.883276642753043,-0.402105694606496
4170,0.214609028475486,-0.24079707314859,-0.745607803209825,-0.872825803336761,-0.411155412804922
4180,0.197239930255453,-0.256736918221619,-0.75782632524802,-0.859599698122922,-0.419230752834277
4190,0.179231304920573,-0.270386959784719,-0.769721125421571,-0.843310587675737,-0.426046841990363
4200,0.161398068219012,-0.27946507375009,-0.781265082282253,-0.823670732559418,-0.430750705093187
4210,0.146075994072407,-0.279172683054913,-0.792453399200611,-0.80119534844447,-0.431686359156897
4220,0.133277478496865,-0.270360036223002,-0.803881623168296,-0.780448674597713,-0.430353213873037
4230,0.12261304781946,-0.25418942924334,-0.815795277111248,-0.762033449522056,-0.427351277014296
4240,0.113693228367265,-0.231823158104907,-0.828153757105641,-0.745753261954655,-0.423009237199484
4250,0.106128546467355,-0.204423518796685,-0.840916459227653,-0.731411700632664,-0.417655783047412
4260,0.099529528446805,-0.173152807307657,-0.854042779553459,-0.71881235429324,-0.411619603176888
4270,0.0935067006326876,-0.139173319626804,-0.867492114159236,-0.707758811673537,-0.405229386206723
4280,0.0876705893520775,-0.103647351743109,-0.88122385912116,-0.698054661510713,-0.398813820755726
4290,0.0816317209320488,-0.0677371996455517,-0.895197410515407,-0.689503492541922,-0.392701595442708
4300,0.0750006216996755,-0.0326051593231154,-0.909372164418153,-0.681908893504319,-0.387221398886478
4310,0.0673878179820318,0.000586473235218474,-0.923707516905575,-0.675074453135061,-0.382701919705846
4320,0.0584038361061917,0.0300463315969264,-0.93816286405385,-0.668803760171302,-0.379629114130508
4330,0.0476614484098032,0.0532560940273832,-0.952697601939152,-0.662900403350199,-0.378670115713041
4340,0.0350376686460543,0.0710665238570883,-0.967271126637659,-0.65718621660649,-0.379588287685252
4350,0.0208982141351814,0.084608598368516,-0.981842834225547,-0.652685465220217,-0.382255371735516
4360,0.0056595291979705,0.0950132948441407,-0.996372120778992,-0.650186660504881,-0.38647148931044
4370,-0.0102619418447924,0.103411590566437,-1.01081838237417,-0.649839541248464,-0.391877068725247
4380,-0.0264497546723215,0.110934462817878,-1.02514101508726,-0.651793846238948,-0.398112538295162
4390,-0.0424874649638306,0.11871288888094,-1.03929941499443,-0.656199314264316,-0.404818326335409
4400,-0.0579586283985339,0.127877846038095,-1.05325297817186,-0.663205684112548,-0.411634861161213
4410,-0.0724468006556455,0.139560311571819,-1.06696110069574,-0.672962694571626,-0.418202571087798
4420,-0.0855355374143794,0.154891262764586,-1.08038317864223,-0.685620084429533,-0.424161884430388
4430,-0.0968083943539496,0.17500167689887,-1.09347563146327,-0.701327592474251,-0.429152485348151
4440,-0.10584892715357,0.199990565834226,-1.10596763798897,-0.72023495749376,-0.43301523920052
4450,-0.112240691492455,0.224687685123532,-1.11768084358137,-0.742491918276044,-0.436931442056583
4460,-0.115567243049819,0.247390240683303,-1.12858393353247,-0.768248213609083,-0.441252287377017
4470,-0.116955474171477,0.267121692115226,-1.13864559313431,-0.79765358228086,-0.446533239367855
4480,-0.118548558269712,0.282905499020985,-1.14783450767891,-0.828958103360482,-0.45310891757203
4490,-0.120542001605151,0.293765121002269,-1.15611936245829,-0.858104900485778,-0.460250285886738
4500,-0.123115667848463,0.298724017660762,-1.16346884276447,-0.885037743834573,-0.468224559196687
4510,-0.126449420670318,0.29680564859815,-1.16985163388948,-0.909848878378491,-0.477336071085035
4520,-0.130723123741386,0.287033473416122,-1.17523642112534,-0.932630549089157,-0.487889155134941
4530,-0.136116640732337,0.268430951716361,-1.17959188976407,-0.953475000938196,-0.500188144929561
4540,-0.14280983531384,0.240021543100556,-1.1828867250977,-0.972474478897234,-0.514537374052054
4550,-0.150982571156567,0.200828707170391,-1.18508961241824,-0.989721227937896,-0.531241176085577
4560,-0.160814711931187,0.15145429884154,-1.18616923701772,-1.00530749303181,-0.550209285784792
4570,-0.172486121308369,0.103434428161783,-1.18609428418816,-1.01932551915059,-0.568617874121333
4580,-0.186176662958785,0.0589727628612052,-1.18483343922158,-1.03186755126587,-0.585976222646258
4590,-0.202066200553103,0.0176955755464824,-1.18235538741001,-1.04302583434928,-0.602437961691478
4600,-0.219578574044462,-0.0207708611757084,-1.17862881404548,-1.05289261337243,-0.61796771565952
4610,-0.23576958870387,-0.0568002746986904,-1.17362240441999,-1.06125320924027,-0.631861369265706
4620,-0.250240126617275,-0.0907663924157868,-1.16730484382558,-1.06564730876081,-0.643489667904862
4630,-0.262894728683911,-0.123042941720321,-1.15964481755426,-1.06562760866618,-0.652802524156168
4640,-0.273637935803009,-0.154003650005616,-1.15061101089807,-1.06132535555867,-0.65989448806634
4650,-0.2823742888738,-0.184022244664996,-1.14017319049585,-1.05287179604056,-0.6648603800188
4660,-0.289008328795516,-0.213472453091783,-1.12946887040753,-1.04039817671414,-0.668086957252241
4670,-0.293444596467389,-0.242728002679301,-1.11947966735207,-1.02403574418169,-0.669922002670113
4680,-0.29558763278865,-0.27222272768551,-1.11014315795103,-1.00391574504551,-0.670467315867676
4690,-0.29534197865853,-0.302763614030789,-1.10139691882598,-0.980169425907874,-0.669917984355794
4700,-0.292612174976262,-0.33400299061339,-1.09317852659847,-0.952928033371069,-0.668180431389799
4710,-0.287302762641077,-0.365301395096191,-1.08542555789007,-0.922322814037381,-0.66508813241618
4720,-0.279318282552207,-0.396019365142069,-1.07807558932233,-0.888485014509095,-0.660474562881426
4730,-0.268746325592484,-0.425517438413903,-1.07106619751682,-0.851545881388498,-0.654218960727925
4740,-0.258146074355164,-0.453156152574571,-1.06433495909509,-0.811639591395038,-0.646819194354965
4750,-0.248227142219669,-0.47829604528695,-1.05781945067871,-0.76970462789644,-0.638511816520441
4760,-0.238806263597241,-0.500297654213918,-1.05145724888923,-0.726391900325492,-0.62923826675647
4770,-0.229700172899118,-0.518521517018354,-1.04518593034822,-0.681669080620786,-0.61876917522162
4780,-0.220725604536539,-0.532328171363136,-1.03894307167724,-0.635503840720914,-0.606875172074457
4790,-0.211699292920745,-0.541078154911141,-1.03266624949785,-0.587863852564468,-0.59332688747355
4800,-0.202437972462974,-0.544357689511222,-1.02629304043161,-0.538716788090038,-0.57795137262396
4810,-0.192758377574467,-0.546649323551332,-1.01976102110007,-0.488030319236217,-0.561799760365522
4820,-0.182477242666463,-0.549890968413063,-1.01300776812481,-0.435772117941596,-0.545287024286482
4830,-0.171411302150201,-0.554045882912322,-1.00597085812737,-0.381909856144767,-0.528334474833666
4840,-0.159377290436921,-0.559077325865017,-0.998587867729329,-0.326411205784322,-0.510863422453897
4850,-0.146191941937863,-0.564948556087054,-0.990796373552237,-0.269243838798851,-0.492795177594001
4860,-0.131672604794238,-0.57162283239434,-0.982533952217657,-0.210375427126948,-0.474051204133296
4870,-0.11825903358402,-0.579063413602781,-0.973738180347149,-0.149773642707202,-0.455208567560288
4880,-0.108359212893205,-0.587233558528286,-0.964489006558245,-0.087635069892017,-0.436929211967938
4890,-0.101975155286703,-0.59609652598676,-0.954936490039999,-0.0246538214367216,-0.419415498187546
4900,-0.0991088733294219,-0.60561557479411,-0.945069174028774,0.0390187245173181,-0.402693724408747
4910,-0.0997623795862717,-0.615753963766243,-0.934875001787288,0.103269868078021,-0.386780369265445
4920,-0.103937686622161,-0.626456974349182,-0.924341916578259,0.167986909353308,-0.371687417049073
4930,-0.111636807001999,-0.636803197608257,-0.913457861664404,0.233057148451096,-0.357210179455891
4940,-0.122861753290694,-0.646412993329459,-0.902210780308443,0.298367885479307,-0.343279410362323
4950,-0.137614538053156,-0.655455351942825,-0.890588615773093,0.363806420545858,-0.329963021305804
4960,-0.155897173854294,-0.664099263878391,-0.878579311321072,0.42926005375867,-0.317328923823772
4970,-0.177711673259017,-0.672513719566194,-0.866170810215099,0.494616085225661,-0.305445029453662
4980,-0.203060048832232,-0.680867709436269,-0.85335105571789,0.559761815054752,-0.29437924973291
4990,-0.231944313138851,-0.689330223918653,-0.840107991092165,0.62458454335386,-0.284199496198952
5000,-0.262503174375655,-0.698070253443383,-0.826429559600641,0.688971570230907,-0.274507854297193
5010,-0.289752463025349,-0.707256788440495,-0.812303704506036,0.752327344735306,-0.264246402809144
5020,-0.313567035604252,-0.717058819340026,-0.797718369071069,0.808797610309573,-0.254886653426443
5030,-0.334109168962042,-0.727645336572012,-0.782661496558457,0.857090743765128,-0.246831314581846
5040,-0.351541139948397,-0.739170464598665,-0.767121030230918,0.897719853290668,-0.240028195371828
5050,-0.366025225412997,-0.747615275521107,-0.751084913351171,0.931198047074889,-0.233381841802597
5060,-0.37772370220552,-0.750093101238465,-0.734541089181934,0.958038433306486,-0.226079864829858
5070,-0.386798847175645,-0.74711174757076,-0.717477500985924,0.978754120174158,-0.218158493889543
5080,-0.39341293717305,-0.739179020338016,-0.69988209202586,0.9938582158666,-0.209653958417582
5090,-0.397728249047414,-0.726802725360254,-0.68174280556446,1.00386382857251,-0.200602487849905
5100,-0.399907059648416,-0.710490668457496,-0.662345289989482,1.00928406648058,-0.190864737903704
5110,-0.400111645825733,-0.690750655449764,-0.640495423592636,1.01063203777951,-0.180181421772156
5120,-0.398504284429045,-0.668090492157081,-0.616270502527757,1.00842085065799,-0.168611107113973
5130,-0.39518485644226,-0.643017984399467,-0.589772370597551,1.00316361330473,-0.156202899533637
5140,-0.389676799791387,-0.616040937996946,-0.561102871604723,0.995373433908413,-0.142861793871161
5150,-0.381696639185188,-0.58766715876954,-0.530363849351979,0.986317297912339,-0.128352587348592
5160,-0.371058690374783,-0.558404452537269,-0.497657147642023,0.976723699598026,-0.112599147739012
5170,-0.357577269111295,-0.529613769159545,-0.46308461027756,0.966212243999071,-0.0960158511373322
5180,-0.341066691145847,-0.502273657831513,-0.426748081061297,0.954402309841767,-0.0789215300492224
5190,-0.32134127222956,-0.476129198804889,-0.388749403795937,0.940913275852407,-0.0613266497444949
5200,-0.298215328113558,-0.450924460258181,-0.349190422284186,0.925364520757284,-0.0432414224746603
5210,-0.271503174548961,-0.426403510369897,-0.30817298032875,0.907375423282691,-0.0246760604912292
5220,-0.241019127286893,-0.402310417318543,-0.265798921732333,0.88656536215492,-0.00564077604571214
5230,-0.206577502078475,-0.378389249282629,-0.22217009029764,0.862553716100266,0.0138542186103804
5240,-0.16799261467483,-0.354384074440661,-0.177388329827377,0.83495986384502,0.0337987112255381
5250,-0.12507878082708,-0.330038960971148,-0.131555484124248,0.803403184115477,0.0541824895482501
5260,-0.0777493210301775,-0.305097977052597,-0.0847733969909596,0.767503055637928,0.0749705901410487
5270,-0.033472784217827,-0.279305190863515,-0.0371439122302162,0.726878857138668,0.0942392424567774
5280,0.00336708190629921,-0.252404670582411,0.0112311263552771,0.682830224000222,0.111255940419847
5290,0.033278980666063,-0.225234580657334,0.0602498749628152,0.641582771906761,0.127469261719576
5300,0.0567716153853259,-0.199414728733151,0.109810489789693,0.604000872418191,0.142792062215015
5310,0.0743536893879499,-0.174939808137533,0.159811127033205,0.570359367108669,0.157396093848073
5320,0.0865339059977966,-0.151782779777666,0.208234370309276,0.540933097552353,0.17097964852044
5330,0.093820968538728,-0.129916604560739,0.250442813899401,0.5159969053234,0.182586020800198
5340,0.0967235803346057,-0.109314243393937,0.286406673412586,0.495825631995968,0.192410410587306
5350,0.0957504447092916,-0.0899486571844501,0.316312004811662,0.480694119144214,0.200701977870179
5360,0.0914102649866473,-0.071792806839464,0.340344864059455,0.470877208342295,0.207709882637233
5370,0.0842117444905347,-0.0548196532661667,0.358691307118796,0.46664974116437,0.213683284876884
5380,0.0746635865448155,-0.0390021573717456,0.371537389952513,0.468286559184596,0.218871344577545
5390,0.0632744944733516,-0.024313280063388,0.379069168523434,0.47606250397713,0.223523221727632
5400,0.0529800757333718,-0.0107259822482813,0.381472698794389,0.49025241711613,0.228494802348902
5410,0.0481022068924675,0.00229950100436221,0.378934036728206,0.510846610415435,0.235045588760118
5420,0.0479445415947385,0.015807629462791,0.371639238287714,0.532512025584361,0.241975858732401
5430,0.0516997129046499,0.0296597422209129,0.359774359435741,0.553341941971273,0.248618939133144
5440,0.058560353886667,0.0436753253777627,0.343525456135117,0.573603805448143,0.254841235211922
5450,0.0677190976052546,0.057673865032375,0.32307858434867,0.593565061886941,0.26050915221831
5460,0.0783685771248781,0.0714748472837847,0.298619800039228,0.613493157159638,0.265489095401882
5470,0.0897014255100025,0.0848977582310263,0.270335159169621,0.633655537138205,0.269647470012214
5480,0.100910275825093,0.0977620839731347,0.238410717702678,0.654319647694612,0.272850681298879
5490,0.111187761134614,0.109887310609145,0.203032531601226,0.67575293470083,0.274965134511454
5500,0.119726514503032,0.121092924238091,0.164386656828095,0.698222844028829,0.275857234899512
5510,0.125719168994812,0.131198410959008,0.122659149346114,0.721996821550581,0.275393387712628
5520,0.128358357674417,0.14002325687093,0.0780360651181103,0.747342313138056,0.273439998200378
5530,0.127446554767056,0.147142551692728,0.0307034601069142,0.774526764663224,0.269954832807481
5540,0.125887558566879,0.151917357538177,-0.0182178476675193,0.803817621998056,0.265851172608898
5550,0.124517686420127,0.154698731126763,-0.065474117976324,0.833506172041487,0.261812117903013
5560,0.123742899234718,0.155897854770051,-0.110798862886429,0.86084416306267,0.257421513545252
5570,0.123969157918572,0.155925910779605,-0.154185607806365,0.885747038710093,0.252864124900476
5580,0.125602423379607,0.155194081466989,-0.195627878144657,0.908150905227175,0.248329882982279
5590,0.129048656525742,0.154113549143769,-0.235119199309836,0.927991868857334,0.244008718804252
5600,0.134713818264895,0.153095496121509,-0.272653096710429,0.945206035843989,0.240090563379991
5610,0.143003869504984,0.152551104711773,-0.308223095754966,0.959729512430558,0.236765347723088
5620,0.15432477115393,0.152891557226126,-0.341822721851973,0.971498404860461,0.234223002847136
5630,0.169082484119649,0.154528035976132,-0.37344550040998,0.980448819377117,0.232653459765729
5640,0.18768296931006,0.157871723273357,-0.403084956837514,0.986516862223943,0.232246649492461
5650,0.210532187633084,0.163186517326255,-0.430734616543105,0.989638639644358,0.233155682015148
5660,0.237848991188124,0.169857382529246,-0.45638800493528,0.989750257881782,0.235267156665968
5670,0.265209190574249,0.177291845303656,-0.480038647422569,0.986787823179633,0.237312552908742
5680,0.290306155507921,0.184939944545124,-0.501680069413498,0.980957092772569,0.238630780853029
5690,0.312752396960147,0.192251719149287,-0.521305796316597,0.973581375926953,0.239319923929948
5700,0.332160425901934,0.198677208011784,-0.538909353540395,0.964875689684224,0.239200992514387
5710,0.348142753304288,0.203666450028252,-0.554484266493418,0.954873250576456,0.238049546853895
5720,0.360311890138215,0.20666948409433,-0.568024060584196,0.943607275135727,0.235641147196019
5730,0.368280347374721,0.207136349105656,-0.579522261221257,0.931110979894113,0.231751353788308
5740,0.371660635984813,0.204517083957867,-0.58897239381313,0.917417581383689,0.22615572687831
5750,0.370065266939497,0.198261727546602,-0.596367983768342,0.902560296136533,0.218629826713572
5760,0.363106751209779,0.187820318767498,-0.601891463425015,0.886572340684721,0.208901986809246
5770,0.350397599766666,0.173251404036875,-0.606441812276168,0.869486931560327,0.196673530771925
5780,0.331550323581164,0.157912850563083,-0.610161473142453,0.851337285295431,0.182659746574306
5790,0.30617743362428,0.142519428466716,-0.613079753291624,0.832156618422106,0.166943431805369
5800,0.278042378904976,0.12720593181309,-0.615225959991434,0.81197814747243,0.150500124549765
5810,0.252136112226807,0.112107154667522,-0.616629400509636,0.790914588027763,0.134632113603114
5820,0.228252738230926,0.0973578910953283,-0.617319382113983,0.771882781536876,0.120043507187287
5830,0.206168019228406,0.0830929351618252,-0.617325212072228,0.756156288614287,0.107023007733073
5840,0.185657717530323,0.069447080932329,-0.616676197652125,0.743484641762671,0.0954783106432993
5850,0.166497595447751,0.0565551224721562,-0.615401646121428,0.733617373484703,0.0853171113207955
5860,0.148463415291764,0.0445518538466231,-0.613530864747887,0.72630401628306,0.0764471051683899
5870,0.131330939373436,0.0335720691210462,-0.611093160799259,0.721294102660417,0.0687759875889103
5880,0.114875930003844,0.0237505623607419,-0.608117841543294,0.718337165119451,0.0622114539851856
5890,0.0988741494940596,0.0155163049880777,-0.604634214247748,0.717182736162838,0.0567347440993069
5900,0.0831013601551589,0.0114555492232417,-0.600671586180371,0.717580348293252,0.0528664178728203
5910,0.0673333242982161,0.0117862615035823,-0.596259264608919,0.71927953401337,0.0505349638015624
5920,0.0513458042343056,0.0160639826833454,-0.591426556801144,0.722029825825869,0.049503263985594
5930,0.034884801600778,0.0238442536167773,-0.586202770024799,0.725580756233423,0.0495267603565448
5940,0.0178785693630087,0.0346826151581239,-0.580617211547637,0.729681857738709,0.050406457678051
5950,0.000657102483168998,0.0481346081616312,-0.574699188637413,0.733214780514226,0.0518268256304034
5960,-0.0164278402196482,0.0637557734815454,-0.568478008561877,0.734610953220382,0.0533652194801004
5970,-0.03302449992635,0.0811016519721126,-0.561982978588786,0.734132165899216,0.0550565848390484
5980,-0.0487811178178436,0.0997277844875783,-0.555336148709821,0.732080312897465,0.0569227077143445
5990,-0.0633459350750361,0.119189711882189,-0.549142947718724,0.72875728856186,0.0588645294125724
6000,-0.0763671928788346,0.139042975010191,-0.543402905459593,0.724464987239137,0.0609344659777251
6010,-0.0874931324101465,0.15867977567762,-0.537989079252405,0.71950530327603,0.0631757168227745
